Orthogroup	Species	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Orthologs
OG0003110	PLAZA_proteome.selected_transcript.ppe	ONI13443	Prupe.4G222700.1
OG0003111	OrthoDB_Prunus_persica_Lovell	ONI12624	3760_0_002ef2
OG0003111	PLAZA_proteome.selected_transcript.ppe	ONI12624	Prupe.4G175700.1
OG0003111	PLAZA_proteome.selected_transcript.ppe	ONI12623	Prupe.4G175600.1
OG0003111	OrthoDB_Prunus_persica_Lovell	ONI12623	3760_0_002a63
OG0003112	OrthoDB_Prunus_persica_Lovell	ONI09977	3760_0_002c20
OG0003112	PLAZA_proteome.selected_transcript.ppe	ONI09977	Prupe.4G021900.1
OG0003112	OrthoDB_Prunus_persica_Lovell	ONI09976	3760_0_002bac
OG0003112	PLAZA_proteome.selected_transcript.ppe	ONI09976	Prupe.4G021800.1
OG0003113	OrthoDB_Prunus_persica_Lovell	ONI12209	3760_0_0031d7
OG0003113	PLAZA_proteome.selected_transcript.ppe	ONI12209	Prupe.4G151100.1
OG0003113	OrthoDB_Prunus_persica_Lovell	ONI13429	3760_0_002dac
OG0003113	PLAZA_proteome.selected_transcript.ppe	ONI13429	Prupe.4G221400.1
OG0003115	OrthoDB_Prunus_persica_Lovell	ONH91030, ONH91031, ONH91029	3760_0_005857
OG0003115	PLAZA_proteome.selected_transcript.ppe	ONH91030, ONH91031, ONH91029	Prupe.8G089400.1
OG0003116	OrthoDB_Prunus_persica_Lovell	ONH90413, ONH90414, ONH90415	3760_0_0055ef
OG0003116	PLAZA_proteome.selected_transcript.ppe	ONH90413, ONH90414, ONH90415	Prupe.8G052600.1
OG0003117	OrthoDB_Prunus_persica_Lovell	ONH93927, ONH93926, ONH93928	3760_0_0050b1
OG0003117	PLAZA_proteome.selected_transcript.ppe	ONH93927, ONH93926, ONH93928	Prupe.8G261200.2
OG0003118	OrthoDB_Prunus_persica_Lovell	ONH93534, ONH93535, ONH93533	3760_0_0052c5
OG0003118	PLAZA_proteome.selected_transcript.ppe	ONH93534, ONH93535, ONH93533	Prupe.8G236300.2
OG0003119	OrthoDB_Prunus_persica_Lovell	ONH91169, ONH91168, ONH91167	3760_0_00509c
OG0003119	PLAZA_proteome.selected_transcript.ppe	ONH91169, ONH91168, ONH91167	Prupe.8G096600.1
OG0003121	OrthoDB_Prunus_persica_Lovell	ONH93124, ONH93125, ONH93126	3760_0_00564e
OG0003121	PLAZA_proteome.selected_transcript.ppe	ONH93124, ONH93125, ONH93126	Prupe.8G214600.2
OG0003122	OrthoDB_Prunus_persica_Lovell	ONH91068, ONH91069, ONH91070	3760_0_0051b4
OG0003122	PLAZA_proteome.selected_transcript.ppe	ONH91068, ONH91069, ONH91070	Prupe.8G091300.1
OG0003123	OrthoDB_Prunus_persica_Lovell	ONH93155, ONH93154, ONH93156	3760_0_0053e3
OG0003123	PLAZA_proteome.selected_transcript.ppe	ONH93155, ONH93154, ONH93156	Prupe.8G216300.1
OG0003124	OrthoDB_Prunus_persica_Lovell	ONH90185, ONH90187, ONH90186	3760_0_0054e8
OG0003124	PLAZA_proteome.selected_transcript.ppe	ONH90185, ONH90187, ONH90186	Prupe.8G039300.2
OG0003125	OrthoDB_Prunus_persica_Lovell	ONH93128, ONH93127, ONH93129	3760_0_0052a5
OG0003125	PLAZA_proteome.selected_transcript.ppe	ONH93128, ONH93127, ONH93129	Prupe.8G214700.2
OG0003126	OrthoDB_Prunus_persica_Lovell	ONH90733, ONH90734, ONH90732	3760_0_00561f
OG0003126	PLAZA_proteome.selected_transcript.ppe	ONH90733, ONH90734, ONH90732	Prupe.8G072000.1
OG0003127	OrthoDB_Prunus_persica_Lovell	ONH92940, ONH92942, ONH92941	3760_0_0057ac
OG0003127	PLAZA_proteome.selected_transcript.ppe	ONH92940, ONH92942, ONH92941	Prupe.8G203700.2
OG0003128	OrthoDB_Prunus_persica_Lovell	ONH93319, ONH93321, ONH93320	3760_0_0053c9
OG0003128	PLAZA_proteome.selected_transcript.ppe	ONH93319, ONH93321, ONH93320	Prupe.8G225600.1
OG0003129	OrthoDB_Prunus_persica_Lovell	ONH92350, ONH92349, ONH92351	3760_0_005117
OG0003129	PLAZA_proteome.selected_transcript.ppe	ONH92350, ONH92349, ONH92351	Prupe.8G169900.2
OG0003130	OrthoDB_Prunus_persica_Lovell	ONH93555, ONH93554, ONH93556	3760_0_0051c0
OG0003130	PLAZA_proteome.selected_transcript.ppe	ONH93555, ONH93554, ONH93556	Prupe.8G238100.2
OG0003131	OrthoDB_Prunus_persica_Lovell	ONH92633, ONH92632, ONH92634	3760_0_005808
OG0003131	PLAZA_proteome.selected_transcript.ppe	ONH92633, ONH92632, ONH92634	Prupe.8G185500.2
OG0003132	OrthoDB_Prunus_persica_Lovell	ONH92907, ONH92906, ONH92905	3760_0_0053db
OG0003132	PLAZA_proteome.selected_transcript.ppe	ONH92907, ONH92906, ONH92905	Prupe.8G202400.2
OG0003133	OrthoDB_Prunus_persica_Lovell	ONH91174	3760_0_0059dd
OG0003133	OrthoDB_Prunus_persica_Lovell	ONH91175	3760_0_0051c3
OG0003133	PLAZA_proteome.selected_transcript.ppe	ONH91175	Prupe.8G096900.1
OG0003134	OrthoDB_Prunus_persica_Lovell	ONH92273, ONH92274, ONH92272	3760_0_005820
OG0003134	PLAZA_proteome.selected_transcript.ppe	ONH92273, ONH92274, ONH92272	Prupe.8G166300.1
OG0003135	OrthoDB_Prunus_persica_Lovell	ONH93975, ONH93976, ONH93974	3760_0_005539
OG0003135	PLAZA_proteome.selected_transcript.ppe	ONH93975, ONH93976, ONH93974	Prupe.8G264400.1
OG0003136	OrthoDB_Prunus_persica_Lovell	ONH92753, ONH92751, ONH92752	3760_0_0054a0
OG0003136	PLAZA_proteome.selected_transcript.ppe	ONH92753, ONH92751, ONH92752	Prupe.8G193500.2
OG0003137	OrthoDB_Prunus_persica_Lovell	ONH90301, ONH90303, ONH90302	3760_0_00529a
OG0003137	PLAZA_proteome.selected_transcript.ppe	ONH90301, ONH90303, ONH90302	Prupe.8G045700.1
OG0003138	OrthoDB_Prunus_persica_Lovell	ONH90608, ONH90609	3760_0_0052ea
OG0003138	PLAZA_proteome.selected_transcript.ppe	ONH90608	Prupe.8G063600.1
OG0003138	PLAZA_proteome.selected_transcript.ppe	ONH90609	Prupe.8G063700.1
OG0003139	OrthoDB_Prunus_persica_Lovell	ONH92257, ONH92258, ONH92265	3760_0_00539a
OG0003139	PLAZA_proteome.selected_transcript.ppe	ONH92257, ONH92258, ONH92265	Prupe.8G165700.3
OG0003140	OrthoDB_Prunus_persica_Lovell	ONH89735, ONH89733, ONH89734	3760_0_005674
OG0003140	PLAZA_proteome.selected_transcript.ppe	ONH89735, ONH89733, ONH89734	Prupe.8G012800.2
OG0003141	OrthoDB_Prunus_persica_Lovell	ONH91628, ONH91627, ONH91629	3760_0_00570c
OG0003141	PLAZA_proteome.selected_transcript.ppe	ONH91628, ONH91627, ONH91629	Prupe.8G126500.2
OG0003142	OrthoDB_Prunus_persica_Lovell	ONH94125, ONH94131, ONH94130	3760_0_005839
OG0003142	PLAZA_proteome.selected_transcript.ppe	ONH94125, ONH94131, ONH94130	Prupe.8G271800.2
OG0003143	OrthoDB_Prunus_persica_Lovell	ONH90507, ONH90508, ONH90509	3760_0_00512a
OG0003143	PLAZA_proteome.selected_transcript.ppe	ONH90507, ONH90508, ONH90509	Prupe.8G058000.1
OG0003144	PLAZA_proteome.selected_transcript.ppe	ONH91545, ONH91547, ONH91546, ONH91548	Prupe.8G122700.2
OG0003145	OrthoDB_Prunus_persica_Lovell	ONH91106, ONH91112	3760_0_00509f
OG0003145	PLAZA_proteome.selected_transcript.ppe	ONH91106	Prupe.8G093400.1
OG0003145	PLAZA_proteome.selected_transcript.ppe	ONH91112	Prupe.8G093900.1
OG0003146	OrthoDB_Prunus_persica_Lovell	ONH92937, ONH92939, ONH92938	3760_0_005440
OG0003146	PLAZA_proteome.selected_transcript.ppe	ONH92937, ONH92939, ONH92938	Prupe.8G203600.2
OG0003147	OrthoDB_Prunus_persica_Lovell	ONH90548, ONH90546, ONH90547	3760_0_005550
OG0003147	PLAZA_proteome.selected_transcript.ppe	ONH90548, ONH90546, ONH90547	Prupe.8G060500.2
OG0003148	OrthoDB_Prunus_persica_Lovell	ONH91875, ONH91876, ONH91877	3760_0_0055ee
OG0003148	PLAZA_proteome.selected_transcript.ppe	ONH91875, ONH91876, ONH91877	Prupe.8G141300.3
OG0003149	OrthoDB_Prunus_persica_Lovell	ONH93899, ONH93900, ONH93901	3760_0_005657
OG0003149	PLAZA_proteome.selected_transcript.ppe	ONH93899, ONH93900, ONH93901	Prupe.8G259800.1
OG0003150	OrthoDB_Prunus_persica_Lovell	ONH90758, ONH90759, ONH90760	3760_0_005874
OG0003150	PLAZA_proteome.selected_transcript.ppe	ONH90758, ONH90759, ONH90760	Prupe.8G073000.2
OG0003151	OrthoDB_Prunus_persica_Lovell	ONH93294, ONH93295, ONH93293	3760_0_0053ff
OG0003151	PLAZA_proteome.selected_transcript.ppe	ONH93294, ONH93295, ONH93293	Prupe.8G224000.2
OG0003152	OrthoDB_Prunus_persica_Lovell	ONH89801, ONH89800, ONH89799	3760_0_0053cb
OG0003152	PLAZA_proteome.selected_transcript.ppe	ONH89801, ONH89800, ONH89799	Prupe.8G017000.1
OG0003153	OrthoDB_Prunus_persica_Lovell	ONH92793, ONH92792, ONH92794	3760_0_0054a1
OG0003153	PLAZA_proteome.selected_transcript.ppe	ONH92793, ONH92792, ONH92794	Prupe.8G196200.2
OG0003154	OrthoDB_Prunus_persica_Lovell	ONH90079, ONH90081, ONH90080	3760_0_005982
OG0003154	PLAZA_proteome.selected_transcript.ppe	ONH90079, ONH90081, ONH90080	Prupe.8G033800.1
OG0003155	OrthoDB_Prunus_persica_Lovell	ONH89692, ONH89694	3760_0_005521
OG0003155	PLAZA_proteome.selected_transcript.ppe	ONH89692	Prupe.8G010000.1
OG0003155	PLAZA_proteome.selected_transcript.ppe	ONH89694	Prupe.8G010200.1
OG0003156	OrthoDB_Prunus_persica_Lovell	ONH92668, ONH92666, ONH92667	3760_0_005420
OG0003156	PLAZA_proteome.selected_transcript.ppe	ONH92668, ONH92666, ONH92667	Prupe.8G188100.2
OG0003157	OrthoDB_Prunus_persica_Lovell	ONH93601, ONH93600, ONH93602	3760_0_00582e
OG0003157	PLAZA_proteome.selected_transcript.ppe	ONH93601, ONH93600, ONH93602	Prupe.8G241600.3
OG0003158	OrthoDB_Prunus_persica_Lovell	ONH91551, ONH91552, ONH91550	3760_0_005872
OG0003158	PLAZA_proteome.selected_transcript.ppe	ONH91551, ONH91552, ONH91550	Prupe.8G122800.2
OG0003159	OrthoDB_Prunus_persica_Lovell	ONH90930, ONH90929, ONH90928	3760_0_005819
OG0003159	PLAZA_proteome.selected_transcript.ppe	ONH90930, ONH90929, ONH90928	Prupe.8G083600.2
OG0003160	OrthoDB_Prunus_persica_Lovell	ONH91814, ONH91813, ONH91815	3760_0_0053d0
OG0003160	PLAZA_proteome.selected_transcript.ppe	ONH91814, ONH91813, ONH91815	Prupe.8G137600.2
OG0003161	OrthoDB_Prunus_persica_Lovell	ONH89913, ONH89914, ONH89912	3760_0_005366
OG0003161	PLAZA_proteome.selected_transcript.ppe	ONH89913, ONH89914, ONH89912	Prupe.8G023700.1
OG0003162	OrthoDB_Prunus_persica_Lovell	ONH90093, ONH90089	3760_0_005948
OG0003162	PLAZA_proteome.selected_transcript.ppe	ONH90093	Prupe.8G034900.1
OG0003162	PLAZA_proteome.selected_transcript.ppe	ONH90089	Prupe.8G034500.1
OG0003163	OrthoDB_Prunus_persica_Lovell	ONH93207, ONH93208, ONH93206	3760_0_0057ae
OG0003163	PLAZA_proteome.selected_transcript.ppe	ONH93207, ONH93208, ONH93206	Prupe.8G219200.1
OG0003164	OrthoDB_Prunus_persica_Lovell	ONH92534, ONH92533, ONH92535	3760_0_005609
OG0003164	PLAZA_proteome.selected_transcript.ppe	ONH92534, ONH92533, ONH92535	Prupe.8G179600.1
OG0003165	OrthoDB_Prunus_persica_Lovell	ONH93424, ONH93425, ONH93423	3760_0_0055b8
OG0003165	PLAZA_proteome.selected_transcript.ppe	ONH93424, ONH93425, ONH93423	Prupe.8G231400.1
OG0003166	OrthoDB_Prunus_persica_Lovell	ONH93792, ONH93790, ONH93791	3760_0_0054ca
OG0003166	PLAZA_proteome.selected_transcript.ppe	ONH93792, ONH93790, ONH93791	Prupe.8G252800.1
OG0003167	OrthoDB_Prunus_persica_Lovell	ONH91171, ONH91173, ONH91172	3760_0_0054be
OG0003167	PLAZA_proteome.selected_transcript.ppe	ONH91171, ONH91173, ONH91172	Prupe.8G096800.1
OG0003168	OrthoDB_Prunus_persica_Lovell	ONH91802, ONH91804, ONH91803	3760_0_0055c3
OG0003168	PLAZA_proteome.selected_transcript.ppe	ONH91802, ONH91804, ONH91803	Prupe.8G137300.2
OG0003169	OrthoDB_Prunus_persica_Lovell	ONH90635, ONH90636	3760_0_0057f5
OG0003169	PLAZA_proteome.selected_transcript.ppe	ONH90635	Prupe.8G065600.1
OG0003169	PLAZA_proteome.selected_transcript.ppe	ONH90636	Prupe.8G065700.1
OG0003170	OrthoDB_Prunus_persica_Lovell	ONH92008, ONH92006, ONH92007	3760_0_005890
OG0003170	PLAZA_proteome.selected_transcript.ppe	ONH92008, ONH92006, ONH92007	Prupe.8G149200.1
OG0003171	OrthoDB_Prunus_persica_Lovell	ONH90289, ONH90346	3760_0_005423
OG0003171	PLAZA_proteome.selected_transcript.ppe	ONH90289	Prupe.8G044900.1
OG0003171	PLAZA_proteome.selected_transcript.ppe	ONH90346	Prupe.8G048200.1
OG0003172	OrthoDB_Prunus_persica_Lovell	ONH92610, ONH92611, ONH92612	3760_0_005656
OG0003172	PLAZA_proteome.selected_transcript.ppe	ONH92610, ONH92611, ONH92612	Prupe.8G183800.2
OG0003173	OrthoDB_Prunus_persica_Lovell	ONH90649, ONH90651, ONH90650	3760_0_00510f
OG0003173	PLAZA_proteome.selected_transcript.ppe	ONH90649, ONH90651, ONH90650	Prupe.8G066700.3
OG0003174	OrthoDB_Prunus_persica_Lovell	ONH92171, ONH92173, ONH92172	3760_0_0051ff
OG0003174	PLAZA_proteome.selected_transcript.ppe	ONH92171, ONH92173, ONH92172	Prupe.8G159900.3
OG0003175	OrthoDB_Prunus_persica_Lovell	ONH93056, ONH93057, ONH93055	3760_0_005536
OG0003175	PLAZA_proteome.selected_transcript.ppe	ONH93056, ONH93057, ONH93055	Prupe.8G209900.2
OG0003176	OrthoDB_Prunus_persica_Lovell	ONH91520, ONH91521	3760_0_0050f7
OG0003176	PLAZA_proteome.selected_transcript.ppe	ONH91520	Prupe.8G120500.1
OG0003176	PLAZA_proteome.selected_transcript.ppe	ONH91521	Prupe.8G120600.1
OG0003177	OrthoDB_Prunus_persica_Lovell	ONH94041, ONH94042, ONH94043	3760_0_005630
OG0003177	PLAZA_proteome.selected_transcript.ppe	ONH94041, ONH94042, ONH94043	Prupe.8G267500.2
OG0003178	OrthoDB_Prunus_persica_Lovell	ONH92886, ONH92885, ONH92884	3760_0_005511
OG0003178	PLAZA_proteome.selected_transcript.ppe	ONH92886, ONH92885, ONH92884	Prupe.8G201700.1
OG0003179	OrthoDB_Prunus_persica_Lovell	ONH94054, ONH94053, ONH94052	3760_0_005716
OG0003179	PLAZA_proteome.selected_transcript.ppe	ONH94054, ONH94053, ONH94052	Prupe.8G267800.2
OG0003180	OrthoDB_Prunus_persica_Lovell	ONH92548, ONH92546, ONH92547	3760_0_005927
OG0003180	PLAZA_proteome.selected_transcript.ppe	ONH92548, ONH92546, ONH92547	Prupe.8G180100.2
OG0003181	OrthoDB_Prunus_persica_Lovell	ONH89847, ONH89845, ONH89846	3760_0_00512b
OG0003181	PLAZA_proteome.selected_transcript.ppe	ONH89847, ONH89845, ONH89846	Prupe.8G020000.2
OG0003182	OrthoDB_Prunus_persica_Lovell	ONH91038, ONH91037, ONH91036	3760_0_00587d
OG0003182	PLAZA_proteome.selected_transcript.ppe	ONH91038, ONH91037, ONH91036	Prupe.8G089800.1
OG0003183	OrthoDB_Prunus_persica_Lovell	ONH94035, ONH94034, ONH94033	3760_0_0051ca
OG0003183	PLAZA_proteome.selected_transcript.ppe	ONH94035, ONH94034, ONH94033	Prupe.8G267300.2
OG0003184	OrthoDB_Prunus_persica_Lovell	ONH92213, ONH92214, ONH92215	3760_0_00536d
OG0003184	PLAZA_proteome.selected_transcript.ppe	ONH92213, ONH92214, ONH92215	Prupe.8G163200.1
OG0003185	OrthoDB_Prunus_persica_Lovell	ONH91164, ONH91165, ONH91163	3760_0_0057d9
OG0003185	PLAZA_proteome.selected_transcript.ppe	ONH91164, ONH91165, ONH91163	Prupe.8G096500.2
OG0003186	OrthoDB_Prunus_persica_Lovell	ONH93298, ONH93297, ONH93296	3760_0_005672
OG0003186	PLAZA_proteome.selected_transcript.ppe	ONH93298, ONH93297, ONH93296	Prupe.8G224100.1
OG0003187	OrthoDB_Prunus_persica_Lovell	ONH93998, ONH93999, ONH93997	3760_0_005549
OG0003187	PLAZA_proteome.selected_transcript.ppe	ONH93998, ONH93999, ONH93997	Prupe.8G265300.2
OG0003188	OrthoDB_Prunus_persica_Lovell	ONH90783, ONH90784, ONH90785	3760_0_00590a
OG0003188	PLAZA_proteome.selected_transcript.ppe	ONH90783, ONH90784, ONH90785	Prupe.8G074100.1
OG0003189	OrthoDB_Prunus_persica_Lovell	ONH91655, ONH91654, ONH91656	3760_0_00518b
OG0003189	PLAZA_proteome.selected_transcript.ppe	ONH91655, ONH91654, ONH91656	Prupe.8G127800.2
OG0003190	OrthoDB_Prunus_persica_Lovell	ONH90807, ONH90808, ONH90809	3760_0_005847
OG0003190	PLAZA_proteome.selected_transcript.ppe	ONH90807, ONH90808, ONH90809	Prupe.8G075600.2
OG0003191	OrthoDB_Prunus_persica_Lovell	ONH89864, ONH89863, ONH89865	3760_0_00596c
OG0003191	PLAZA_proteome.selected_transcript.ppe	ONH89864, ONH89863, ONH89865	Prupe.8G020400.2
OG0003192	OrthoDB_Prunus_persica_Lovell	ONH91577, ONH91579, ONH91578	3760_0_005772
OG0003192	PLAZA_proteome.selected_transcript.ppe	ONH91577, ONH91579, ONH91578	Prupe.8G124200.1
OG0003193	OrthoDB_Prunus_persica_Lovell	ONH91799, ONH91800, ONH91801	3760_0_0050bd
OG0003193	PLAZA_proteome.selected_transcript.ppe	ONH91799, ONH91800, ONH91801	Prupe.8G137200.2
OG0003194	OrthoDB_Prunus_persica_Lovell	ONH90892, ONH90894	3760_0_0057a4
OG0003194	PLAZA_proteome.selected_transcript.ppe	ONH90892	Prupe.8G081400.1
OG0003194	PLAZA_proteome.selected_transcript.ppe	ONH90894	Prupe.8G081600.1
OG0003195	OrthoDB_Prunus_persica_Lovell	ONI04097, ONH90296	3760_0_003fc1
OG0003195	PLAZA_proteome.selected_transcript.ppe	ONI04097	Prupe.6G302600.1
OG0003195	PLAZA_proteome.selected_transcript.ppe	ONH90296	Prupe.8G045400.1
OG0003196	OrthoDB_Prunus_persica_Lovell	ONH91276, ONH91277, ONH91275	3760_0_005557
OG0003196	PLAZA_proteome.selected_transcript.ppe	ONH91276, ONH91277, ONH91275	Prupe.8G103100.2
OG0003197	OrthoDB_Prunus_persica_Lovell	ONH90778, ONH90777, ONH90779	3760_0_00590b
OG0003197	PLAZA_proteome.selected_transcript.ppe	ONH90778, ONH90777, ONH90779	Prupe.8G073700.2
OG0003198	OrthoDB_Prunus_persica_Lovell	ONH91767, ONH91768, ONH91766	3760_0_00565b
OG0003198	PLAZA_proteome.selected_transcript.ppe	ONH91767, ONH91768, ONH91766	Prupe.8G135900.1
OG0003199	OrthoDB_Prunus_persica_Lovell	ONH91429, ONH91430, ONH91428	3760_0_005875
OG0003199	PLAZA_proteome.selected_transcript.ppe	ONH91429, ONH91430, ONH91428	Prupe.8G113800.1
OG0003200	OrthoDB_Prunus_persica_Lovell	ONH93033, ONH93034, ONH93032	3760_0_005653
OG0003200	PLAZA_proteome.selected_transcript.ppe	ONH93033, ONH93034, ONH93032	Prupe.8G209300.1
OG0003201	OrthoDB_Prunus_persica_Lovell	ONH90717, ONH90718, ONH90719	3760_0_00537d
OG0003201	PLAZA_proteome.selected_transcript.ppe	ONH90717, ONH90718, ONH90719	Prupe.8G071200.2
OG0003202	OrthoDB_Prunus_persica_Lovell	ONH92916, ONH92917, ONH92918	3760_0_00588d
OG0003202	PLAZA_proteome.selected_transcript.ppe	ONH92916, ONH92917, ONH92918	Prupe.8G203200.2
OG0003203	OrthoDB_Prunus_persica_Lovell	ONH89666	3760_0_002ba3
OG0003203	OrthoDB_Prunus_persica_Lovell	ONH89665	3760_0_005364
OG0003203	PLAZA_proteome.selected_transcript.ppe	ONH89665	Prupe.8G007900.1
OG0003204	OrthoDB_Prunus_persica_Lovell	ONH91641, ONH91642, ONH91640	3760_0_00597a
OG0003204	PLAZA_proteome.selected_transcript.ppe	ONH91641, ONH91642, ONH91640	Prupe.8G127000.2
OG0003205	OrthoDB_Prunus_persica_Lovell	ONH89928	3760_0_003f4c, 3760_0_0055ce, 3760_0_005313
OG0003205	PLAZA_proteome.selected_transcript.ppe	ONH89928	Prupe.8G024600.1
OG0003206	OrthoDB_Prunus_persica_Lovell	ONH93750, ONH94064	3760_0_005923
OG0003206	PLAZA_proteome.selected_transcript.ppe	ONH93750	Prupe.8G250300.1
OG0003206	PLAZA_proteome.selected_transcript.ppe	ONH94064	Prupe.8G268100.1
OG0003207	OrthoDB_Prunus_persica_Lovell	ONH92039, ONH92037, ONH92038	3760_0_0058b0
OG0003207	PLAZA_proteome.selected_transcript.ppe	ONH92039, ONH92037, ONH92038	Prupe.8G150800.1
OG0003208	OrthoDB_Prunus_persica_Lovell	ONI16826, ONH91492	3760_0_0028bb
OG0003208	PLAZA_proteome.selected_transcript.ppe	ONI16826	Prupe.3G124200.1
OG0003208	PLAZA_proteome.selected_transcript.ppe	ONH91492	Prupe.8G118600.1
OG0003209	OrthoDB_Prunus_persica_Lovell	ONH92609, ONH92608, ONH92607	3760_0_0051c1
OG0003209	PLAZA_proteome.selected_transcript.ppe	ONH92609, ONH92608, ONH92607	Prupe.8G183700.1
OG0003210	OrthoDB_Prunus_persica_Lovell	ONH89930, ONH89931, ONH89929	3760_0_0058e7
OG0003210	PLAZA_proteome.selected_transcript.ppe	ONH89930, ONH89931, ONH89929	Prupe.8G024700.1
OG0003211	OrthoDB_Prunus_persica_Lovell	ONH92837, ONH92838, ONH92836	3760_0_0051fc
OG0003211	PLAZA_proteome.selected_transcript.ppe	ONH92837, ONH92838, ONH92836	Prupe.8G199000.2
OG0003212	OrthoDB_Prunus_persica_Lovell	ONH93775, ONH93774, ONH93773	3760_0_00589f
OG0003212	PLAZA_proteome.selected_transcript.ppe	ONH93775, ONH93774, ONH93773	Prupe.8G251700.2
OG0003213	OrthoDB_Prunus_persica_Lovell	ONH92240, ONH92239, ONH92241	3760_0_0052c9
OG0003213	PLAZA_proteome.selected_transcript.ppe	ONH92240, ONH92239, ONH92241	Prupe.8G164900.2
OG0003214	OrthoDB_Prunus_persica_Lovell	ONH90999, ONH90998, ONH91000	3760_0_005393
OG0003214	PLAZA_proteome.selected_transcript.ppe	ONH90999, ONH90998, ONH91000	Prupe.8G087600.3
OG0003215	OrthoDB_Prunus_persica_Lovell	ONI18505	3760_0_001eb9
OG0003215	OrthoDB_Prunus_persica_Lovell	ONH89639	3760_0_0058a5
OG0003215	PLAZA_proteome.selected_transcript.ppe	ONH89639	Prupe.8G006000.1
OG0003216	OrthoDB_Prunus_persica_Lovell	ONH93132, ONH93133, ONH93134	3760_0_005365
OG0003216	PLAZA_proteome.selected_transcript.ppe	ONH93132, ONH93133, ONH93134	Prupe.8G215000.1
OG0003217	OrthoDB_Prunus_persica_Lovell	ONH89556, ONH89557, ONH89555	3760_0_005858
OG0003217	PLAZA_proteome.selected_transcript.ppe	ONH89556, ONH89557, ONH89555	Prupe.8G002000.1
OG0003218	OrthoDB_Prunus_persica_Lovell	ONH90274, ONH90273, ONH90272	3760_0_005735
OG0003218	PLAZA_proteome.selected_transcript.ppe	ONH90274, ONH90273, ONH90272	Prupe.8G044100.2
OG0003219	OrthoDB_Prunus_persica_Lovell	ONH92041, ONH92042, ONH92043	3760_0_005134
OG0003219	PLAZA_proteome.selected_transcript.ppe	ONH92041, ONH92042, ONH92043	Prupe.8G151000.2
OG0003220	OrthoDB_Prunus_persica_Lovell	ONH92591, ONH92590, ONH92589	3760_0_005766
OG0003220	PLAZA_proteome.selected_transcript.ppe	ONH92591, ONH92590, ONH92589	Prupe.8G182700.1
OG0003221	OrthoDB_Prunus_persica_Lovell	ONH93438, ONH93436, ONH93437	3760_0_0057c5
OG0003221	PLAZA_proteome.selected_transcript.ppe	ONH93438, ONH93436, ONH93437	Prupe.8G232200.2
OG0003222	OrthoDB_Prunus_persica_Lovell	ONH92294, ONH92293, ONH92295	3760_0_0056fd
OG0003222	PLAZA_proteome.selected_transcript.ppe	ONH92294, ONH92293, ONH92295	Prupe.8G167100.2
OG0003223	OrthoDB_Prunus_persica_Lovell	ONI28301, ONH93877	3760_0_0051a6
OG0003223	PLAZA_proteome.selected_transcript.ppe	ONI28301	Prupe.1G136700.1
OG0003223	PLAZA_proteome.selected_transcript.ppe	ONH93877	Prupe.8G258300.1
OG0003224	OrthoDB_Prunus_persica_Lovell	ONI33909, ONI33907, ONI33908	3760_0_0009a1
OG0003224	PLAZA_proteome.selected_transcript.ppe	ONI33909, ONI33907, ONI33908	Prupe.1G452500.2
OG0003225	PLAZA_proteome.selected_transcript.ppe	ONI30840, ONI30841	Prupe.1G276600.1
OG0003225	OrthoDB_Prunus_persica_Lovell	ONI30840	3760_0_003716
OG0003225	OrthoDB_Prunus_persica_Lovell	ONI30841	3760_0_0001b6
OG0003226	OrthoDB_Prunus_persica_Lovell	ONI33519, ONI33520, ONI33518	3760_0_0009f3
OG0003226	PLAZA_proteome.selected_transcript.ppe	ONI33519, ONI33520, ONI33518	Prupe.1G430400.1
OG0003227	OrthoDB_Prunus_persica_Lovell	ONI34840, ONI34841, ONI34837	3760_0_0003ff
OG0003227	PLAZA_proteome.selected_transcript.ppe	ONI34840, ONI34841, ONI34837	Prupe.1G501800.1
OG0003228	OrthoDB_Prunus_persica_Lovell	ONI33947, ONI33945, ONI33946	3760_0_000785
OG0003228	PLAZA_proteome.selected_transcript.ppe	ONI33947, ONI33945, ONI33946	Prupe.1G455100.1
OG0003229	OrthoDB_Prunus_persica_Lovell	ONI33091, ONI33090, ONI33092	3760_0_00109f
OG0003229	PLAZA_proteome.selected_transcript.ppe	ONI33091, ONI33090, ONI33092	Prupe.1G405000.2
OG0003230	PLAZA_proteome.selected_transcript.ppe	ONI31392, ONI31393	Prupe.1G309700.1
OG0003230	OrthoDB_Prunus_persica_Lovell	ONI31392	3760_0_001145
OG0003230	OrthoDB_Prunus_persica_Lovell	ONI31393	3760_0_001dd1
OG0003231	OrthoDB_Prunus_persica_Lovell	ONI27828, ONI27829, ONI27830	3760_0_000b9b
OG0003231	PLAZA_proteome.selected_transcript.ppe	ONI27828, ONI27829, ONI27830	Prupe.1G106900.2
OG0003232	OrthoDB_Prunus_persica_Lovell	ONI31038, ONI31037, ONI31036	3760_0_001211
OG0003232	PLAZA_proteome.selected_transcript.ppe	ONI31038, ONI31037, ONI31036	Prupe.1G288500.2
OG0003233	OrthoDB_Prunus_persica_Lovell	ONI30049, ONI30047, ONI30048	3760_0_00056a
OG0003233	PLAZA_proteome.selected_transcript.ppe	ONI30049, ONI30047, ONI30048	Prupe.1G228300.2
