Orthogroup	Species	OrthoDB_Prunus_dulcis_CNAG	Orthologs
OG0002396	Texas_F1_protein	3755_0_005550	TexasF1_G28833.1
OG0002396	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_005550	VVA18300, VVA18299, VVA18298
OG0002397	Texas_F1_protein	3755_0_004ea5, 3755_0_0054af	TexasF1_G28812.1
OG0002397	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_004ea5	VVA18280
OG0002397	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0054af	VVA18276
OG0002398	Texas_F1_protein	3755_0_001644	TexasF1_G9642.1, TexasF1_G9664.1
OG0002398	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001644	VVA18450, VVA18449
OG0002399	Texas_F1_protein	3755_0_001a9c	TexasF1_G9624.1, TexasF1_G9660.1
OG0002399	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001a9c	VVA18427, VVA18426
OG0002400	Texas_F1_protein	3755_0_001cf1	TexasF1_G9639.1
OG0002400	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001cf1	VVA18445, VVA18446, VVA18444
OG0002401	Texas_F1_protein	3755_0_001551	TexasF1_G9637.1
OG0002401	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001551	VVA18441, VVA18440, VVA18442
OG0002402	Texas_F1_protein	3755_0_0059db	TexasF1_G23162.1
OG0002402	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001b94	VVA18403
OG0002402	Texas_F1_protein	3755_0_001b94	TexasF1_G9605.1
OG0002403	Texas_F1_protein	3755_0_00137b, 3755_0_0057f4	TexasF1_G9628.1
OG0002403	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00137b, 3755_0_0057f4	VVA18430, VVA40286
OG0002404	Texas_F1_protein	3755_0_0023ad, 3755_0_001dd7	TexasF1_G10933.1
OG0002404	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0023ad	VVA18604
OG0002404	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001dd7	VVA18603
OG0002405	Texas_F1_protein	3755_0_001ed8	TexasF1_G10968.1
OG0002405	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001ed8	VVA18646, VVA18647, VVA18645
OG0002406	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0023a1	VVA18665, VVA18660
OG0002406	Texas_F1_protein	3755_0_0023a1	TexasF1_G10983.1, TexasF1_G10979.1
OG0002407	Texas_F1_protein	3755_0_002237	TexasF1_G11023.1
OG0002407	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002237	VVA18706, VVA18705, VVA18704
OG0002408	Texas_F1_protein	3755_0_00442f	TexasF1_G20259.1
OG0002408	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00442f	VVA18806, VVA18807, VVA18805
OG0002409	Texas_F1_protein	3755_0_002e2d	TexasF1_G15520.1
OG0002409	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002e2d	VVA18924, VVA18922, VVA18923
OG0002410	Texas_F1_protein	3755_0_002a46, 3755_0_002943, 3755_0_002ffc	TexasF1_G15516.1
OG0002410	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002a46, 3755_0_002943, 3755_0_002ffc	VVA18921
OG0002411	Texas_F1_protein	3755_0_002f39	TexasF1_G15573.1
OG0002411	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002f39	VVA18981, VVA18978, VVA18979
OG0002412	Texas_F1_protein	3755_0_0028c9	TexasF1_G15491.1
OG0002412	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0028c9	VVA18895, VVA18896, VVA22714
OG0002413	Texas_F1_protein	3755_0_002221	TexasF1_G13231.1
OG0002413	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002221	VVA19154, VVA19155, VVA19156
OG0002414	Texas_F1_protein	3755_0_002059	TexasF1_G13222.1
OG0002414	Texas_F1_protein	3755_0_0024a3	TexasF1_G13224.1
OG0002414	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0024a3	VVA19143
OG0002415	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001ee5	VVA19169, VVA19168
OG0002415	Texas_F1_protein	3755_0_001ee5	TexasF1_G13263.1, TexasF1_G13246.1
OG0002416	Texas_F1_protein	3755_0_001d9a	TexasF1_G13216.1
OG0002416	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d9a	VVA19136, VVA19135, VVA19134
OG0002417	Texas_F1_protein	3755_0_00229f, 3755_0_001fd1	TexasF1_G13157.1
OG0002417	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00229f	VVA41747
OG0002417	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001fd1	VVA19077
OG0002418	Texas_F1_protein	3755_0_001db1	TexasF1_G13138.1
OG0002418	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001db1	VVA19055, VVA19057, VVA19056
OG0002419	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002429	VVA19026
OG0002419	Texas_F1_protein	3755_0_002429	TexasF1_G13082.1, TexasF1_G13106.1, TexasF1_G13111.1
OG0002420	Texas_F1_protein	3755_0_0031e3	TexasF1_G18834.1
OG0002420	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0031e3	VVA19234, VVA19235, VVA19233
OG0002421	Texas_F1_protein	3755_0_003444, 3755_0_0033c8	TexasF1_G18892.1
OG0002421	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003444	VVA19304
OG0002421	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0033c8	VVA19305
OG0002422	Texas_F1_protein	3755_0_001355	TexasF1_G8656.1
OG0002422	Texas_F1_protein	3755_0_0017f0	TexasF1_G8655.1
OG0002422	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0017f0	VVA19446
OG0002423	Texas_F1_protein	3755_0_001998	TexasF1_G8684.1
OG0002423	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001998	VVA19472, VVA19473, VVA19474
OG0002424	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001517	VVA19364, VVA19365
OG0002424	Texas_F1_protein	3755_0_001517	TexasF1_G8404.1, TexasF1_G8401.1
OG0002425	Texas_F1_protein	3755_0_001c13, 3755_0_005885	TexasF1_G8415.1
OG0002425	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001c13	VVA19355
OG0002425	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_005885	VVA40868
OG0002426	Texas_F1_protein	3755_0_003687	TexasF1_G19934.1
OG0002426	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003687	VVA19613, VVA19614, VVA19615
OG0002427	Texas_F1_protein	3755_0_003422	TexasF1_G19806.1, TexasF1_G19840.1
OG0002427	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003422	VVA19492, VVA19491
OG0002428	Texas_F1_protein	3755_0_0037e9	TexasF1_G19878.1
OG0002428	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0037e9	VVA19543, VVA19541, VVA19542
OG0002429	Texas_F1_protein	3755_0_0031c9, 3755_0_000a44	TexasF1_G19975.1
OG0002429	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0031c9	VVA19664
OG0002429	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000a44	VVA21272
OG0002430	Texas_F1_protein	3755_0_0030c4	TexasF1_G19959.1
OG0002430	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0030c4	VVA19644, VVA19645, VVA19643
OG0002431	Texas_F1_protein	3755_0_003818	TexasF1_G19798.1, TexasF1_G19833.1, TexasF1_G19834.1
OG0002431	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003818	VVA19484
OG0002432	Texas_F1_protein	3755_0_00371e	TexasF1_G19809.1
OG0002432	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00371e	VVA19497
OG0002433	Texas_F1_protein	3755_0_005500, 3755_0_00386c	TexasF1_G19831.1
OG0002433	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_005500	VVA37325
OG0002433	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00386c	VVA19482
OG0002434	Texas_F1_protein	3755_0_0010d9	TexasF1_G5968.1
OG0002434	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003440	VVA19659
OG0002434	Texas_F1_protein	3755_0_003440	TexasF1_G19968.1
OG0002435	Texas_F1_protein	3755_0_000adb, 3755_0_0010e7	TexasF1_G6451.1
OG0002435	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000adb	VVA19816
OG0002435	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0010e7	VVA21216
OG0002436	Texas_F1_protein	3755_0_001200, 3755_0_00562f, 3755_0_000d13	TexasF1_G6448.1
OG0002436	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001200, 3755_0_00562f, 3755_0_000d13	VVA19810
OG0002437	Texas_F1_protein	3755_0_000b49	TexasF1_G6388.1
OG0002437	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000b49	VVA19748, VVA19749, VVA19747
OG0002438	Texas_F1_protein	3755_0_00128d	TexasF1_G28722.1
OG0002438	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00128d	VVA19772
OG0002439	Texas_F1_protein	3755_0_00127d	TexasF1_G6427.1
OG0002439	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00127d	VVA19786, VVA19787, VVA19785
OG0002440	Texas_F1_protein	3755_0_000024, 3755_0_00081e	TexasF1_G6389.1
OG0002440	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000024	VVA21302
OG0002440	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00081e	VVA19750
OG0002441	Texas_F1_protein	3755_0_0026a3, 3755_0_001efb	TexasF1_G17244.1
OG0002441	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0026a3	VVA39203
OG0002441	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001efb	VVA19905
OG0002442	Texas_F1_protein	3755_0_0025a4	TexasF1_G11444.1
OG0002442	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0025a4	VVA19919, VVA19921, VVA19920
OG0002443	Texas_F1_protein	3755_0_00246e	TexasF1_G11385.1
OG0002443	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00246e	VVA19880
OG0002444	Texas_F1_protein	3755_0_002652	TexasF1_G11305.1
OG0002444	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002652	VVA19848, VVA28245, VVA19847
OG0002445	Texas_F1_protein	3755_0_001fea	TexasF1_G11394.1, TexasF1_G11415.1
OG0002445	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001fea	VVA19892, VVA19891
OG0002447	Texas_F1_protein	3755_0_001e53, 3755_0_001d4d	TexasF1_G11369.1
OG0002447	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e53	VVA19862
OG0002447	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d4d	VVA19864
OG0002448	Texas_F1_protein	3755_0_00201f	TexasF1_G11309.1
OG0002448	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00201f	VVA19855, VVA19856, VVA19854
OG0002449	Texas_F1_protein	3755_0_002648	TexasF1_G10604.1
OG0002449	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002648	VVA19861, VVA32235, VVA38481
OG0002450	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00262f	VVA38224, VVA19873
OG0002450	Texas_F1_protein	3755_0_00262f	TexasF1_G11399.1, TexasF1_G11378.1
OG0002451	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000c2b	VVA20004, VVA20005, VVA20007, VVA20006
OG0002452	Texas_F1_protein	3755_0_0005cd	TexasF1_G3107.1
OG0002452	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0005cd	VVA19993, VVA19992, VVA19991
OG0002453	Texas_F1_protein	3755_0_000cff	TexasF1_G3081.1
OG0002453	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000cff	VVA19970, VVA19968, VVA19969
OG0002454	Texas_F1_protein	3755_0_002139	TexasF1_G13382.1, TexasF1_G13514.1
OG0002454	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002139	VVA20178, VVA20179
OG0002455	Texas_F1_protein	3755_0_005771, 3755_0_002386	TexasF1_G13529.1
OG0002455	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_005771	VVA20196
OG0002455	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002386	VVA39300
OG0002456	Texas_F1_protein	3755_0_005770, 3755_0_001e10	TexasF1_G13528.1
OG0002456	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_005770	VVA20194
OG0002456	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001e10	VVA39299
OG0002457	Texas_F1_protein	3755_0_00248b	TexasF1_G13536.1
OG0002457	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00248b	VVA20206, VVA28664, VVA28674
OG0002458	Texas_F1_protein	3755_0_002677	TexasF1_G13483.1
OG0002458	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002677	VVA20068, VVA20069, VVA20067
OG0002459	Texas_F1_protein	3755_0_002494	TexasF1_G13446.1
OG0002459	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002494	VVA20113
OG0002460	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d95	VVA20183
OG0002460	Texas_F1_protein	3755_0_001d95	TexasF1_G13516.1, TexasF1_G13379.1, TexasF1_G22174.1
OG0002461	Texas_F1_protein	3755_0_002205, 3755_0_0059c4	TexasF1_G13405.1
OG0002461	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002205	VVA20154
OG0002461	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0059c4	VVA41835
OG0002462	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001f09, 3755_0_001fb5	VVA20201
OG0002462	Texas_F1_protein	3755_0_001f09	TexasF1_G13535.1
OG0002462	Texas_F1_protein	3755_0_001fb5	TexasF1_G13534.1
OG0002463	Texas_F1_protein	3755_0_00515e	TexasF1_G28905.1
OG0002463	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00515e	VVA20203, VVA30444, VVA30109
OG0002464	Texas_F1_protein	3755_0_0023ac, 3755_0_00576f	TexasF1_G13527.1
OG0002464	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0023ac	VVA20193
OG0002464	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00576f	VVA39298
OG0002465	Texas_F1_protein	3755_0_000bbc	TexasF1_G308.1, TexasF1_G6292.1
OG0002465	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000bbc	VVA20270, VVA20269
OG0002466	Texas_F1_protein	3755_0_000c20	TexasF1_G6263.1
OG0002466	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000c20	VVA36791, VVA20237, VVA20236
OG0002467	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0000cd	VVA20273
OG0002467	Texas_F1_protein	3755_0_0000cd	TexasF1_G312.1, TexasF1_G6295.1, TexasF1_G27570.1
OG0002468	Texas_F1_protein	3755_0_0012ec	TexasF1_G6751.1
OG0002468	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0012ec	VVA20347, VVA20345, VVA20346
OG0002469	Texas_F1_protein	3755_0_0018d4	TexasF1_G6813.1
OG0002469	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0018d4	VVA20414
OG0002470	Texas_F1_protein	3755_0_001024, 3755_0_000226	TexasF1_G3606.1
OG0002470	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001024	VVA20455
OG0002470	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000226	VVA20456
OG0002471	Texas_F1_protein	3755_0_000ac7	TexasF1_G3602.1
OG0002471	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000ac7	VVA20451, VVA20450, VVA20452
OG0002472	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000e73, 3755_0_00114a	VVA20510
OG0002472	Texas_F1_protein	3755_0_000e73	TexasF1_G3652.1
OG0002472	Texas_F1_protein	3755_0_00114a	TexasF1_G3651.1
OG0002473	Texas_F1_protein	3755_0_00138d, 3755_0_001cee	TexasF1_G7922.1
OG0002473	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00138d	VVA20559
OG0002473	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001cee	VVA20597
OG0002474	Texas_F1_protein	3755_0_0014f1, 3755_0_00133c	TexasF1_G7924.1
OG0002474	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0014f1	VVA20561
OG0002474	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00133c	VVA20599
OG0002475	Texas_F1_protein	3755_0_001866, 3755_0_001d00	TexasF1_G7920.1
OG0002475	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001866	VVA20554
OG0002475	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d00	VVA20593
OG0002476	Texas_F1_protein	3755_0_001c47, 3755_0_001a2f	TexasF1_G7912.1
OG0002476	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001c47	VVA20588
OG0002476	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001a2f	VVA20551
OG0002477	Texas_F1_protein	3755_0_001d23, 3755_0_0019d7	TexasF1_G7911.1
OG0002477	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001d23	VVA20587
OG0002477	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0019d7	VVA20550
OG0002478	Texas_F1_protein	3755_0_0016a8, 3755_0_00169d	TexasF1_G7925.1
OG0002478	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0016a8	VVA20600
OG0002478	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00169d	VVA20562
OG0002479	Texas_F1_protein	3755_0_001c87	TexasF1_G7901.1
OG0002479	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001c87	VVA20576, VVA20575, VVA20577
OG0002480	Texas_F1_protein	3755_0_001c9a, 3755_0_001c4e	TexasF1_G7913.1
OG0002480	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001c9a	VVA20589
OG0002480	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001c4e	VVA20552
OG0002481	Texas_F1_protein	3755_0_001f4e	TexasF1_G10645.1, TexasF1_G10916.1
OG0002481	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001f4e	VVA20619, VVA31871
OG0002482	Texas_F1_protein	3755_0_002545	TexasF1_G10727.1
OG0002482	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002545	VVA20715, VVA20717, VVA20716
OG0002483	Texas_F1_protein	3755_0_001dcd	TexasF1_G10749.1
OG0002483	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001dcd	VVA20746, VVA20747, VVA32992
OG0002484	Texas_F1_protein	3755_0_0021d6	TexasF1_G10649.1
OG0002484	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0021d6	VVA20624, VVA20625, VVA20623
OG0002485	Texas_F1_protein	3755_0_002290	TexasF1_G10655.1
OG0002485	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002290	VVA20636, VVA20634, VVA20635
OG0002486	Texas_F1_protein	3755_0_001f50	TexasF1_G10706.1
OG0002486	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001f50	VVA20690, VVA20691, VVA20689
OG0002487	Texas_F1_protein	3755_0_002085	TexasF1_G10695.1
OG0002487	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002085	VVA20674, VVA20675, VVA20673
OG0002488	Texas_F1_protein	3755_0_002437	TexasF1_G10733.1
OG0002488	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002437	VVA20727, VVA20725, VVA20726
OG0002489	Texas_F1_protein	3755_0_002508	TexasF1_G10661.1
OG0002489	Texas_F1_protein	3755_0_00227c	TexasF1_G10662.1
OG0002489	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00227c	VVA20642
OG0002490	Texas_F1_protein	3755_0_003a5b	TexasF1_G20660.1
OG0002490	Texas_F1_protein	3755_0_003c60	TexasF1_G20867.1
OG0002490	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003c60	VVA20776
OG0002491	Texas_F1_protein	3755_0_000da8	TexasF1_G683.1
OG0002491	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000da8	VVA20952, VVA32519, VVA32518
OG0002492	Texas_F1_protein	3755_0_000347	TexasF1_G733.1
OG0002492	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000347	VVA20999, VVA20998, VVA21000
OG0002493	Texas_F1_protein	3755_0_000801, 3755_0_000b23	TexasF1_G613.1
OG0002493	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000801	VVA28677
OG0002493	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000b23	VVA20868
OG0002495	Texas_F1_protein	3755_0_003ce5	TexasF1_G22312.1
OG0002495	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003ce5	VVA21032, VVA21031, VVA21030
OG0002496	Texas_F1_protein	3755_0_004162	TexasF1_G22365.1
OG0002496	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_004162	VVA21085, VVA35933, VVA35934
OG0002497	Texas_F1_protein	3755_0_003a94	TexasF1_G22355.1
OG0002497	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003a94	VVA21071, VVA23718, VVA32970
OG0002499	Texas_F1_protein	3755_0_00239e	TexasF1_G10400.1
OG0002499	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00239e	VVA21121
OG0002501	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000e40	VVA29630
OG0002501	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_001a77, 3755_0_001d33	VVA21167
OG0002502	Texas_F1_protein	3755_0_0020fb, 3755_0_002046	TexasF1_G11588.1
OG0002502	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0020fb	VVA38183
OG0002502	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002046	VVA21310
OG0002503	Texas_F1_protein	3755_0_000206	TexasF1_G6544.1
OG0002503	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000206	VVA21326, VVA21327, VVA21325
OG0002504	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0000bc, 3755_0_004fd3	VVA21229
OG0002504	Texas_F1_protein	3755_0_0000bc	TexasF1_G6460.1
OG0002504	Texas_F1_protein	3755_0_004fd3	TexasF1_G11141.1
OG0002505	Texas_F1_protein	3755_0_0011c9	TexasF1_G6497.1
OG0002505	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0011c9	VVA31112, VVA21275, VVA21274
OG0002506	Texas_F1_protein	3755_0_000430	TexasF1_G6465.1
OG0002506	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_000430	VVA21239
OG0002507	Texas_F1_protein	3755_0_0031db	TexasF1_G19693.1
OG0002507	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0031db	VVA21439, VVA21445, VVA30537
OG0002508	Texas_F1_protein	3755_0_00378a	TexasF1_G19719.1
OG0002508	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00378a	VVA21469, VVA21467, VVA21468
OG0002509	Texas_F1_protein	3755_0_00346b, 3755_0_003175	TexasF1_G19616.1
OG0002509	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00346b	VVA27672
OG0002509	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003175	VVA21344
OG0002510	Texas_F1_protein	3755_0_003316	TexasF1_G19685.1
OG0002510	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003316	VVA21430, VVA21432, VVA21431
OG0002511	Texas_F1_protein	3755_0_003147, 3755_0_0031ff	TexasF1_G19615.1
OG0002511	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003147	VVA21343
OG0002511	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0031ff	VVA27671
OG0002512	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00512a	VVA37905, VVA25037, VVA21444, VVA30536
OG0002513	Texas_F1_protein	3755_0_0033ea, 3755_0_0033ad	TexasF1_G19614.1
OG0002513	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0033ea	VVA21342
OG0002513	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0033ad	VVA27670
OG0002514	Texas_F1_protein	3755_0_002819	TexasF1_G14045.1
OG0002514	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002819	VVA21525, VVA21524, VVA21526
OG0002515	Texas_F1_protein	3755_0_00295b, 3755_0_002df5	TexasF1_G14021.1
OG0002515	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00295b	VVA30725
OG0002515	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002df5	VVA21504
OG0002516	Texas_F1_protein	3755_0_002ad9, 3755_0_002d7d	TexasF1_G14024.1
OG0002516	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002ad9, 3755_0_002d7d	VVA21507, VVA30728
OG0002517	Texas_F1_protein	3755_0_002e9e, 3755_0_002755	TexasF1_G14022.1
OG0002517	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002e9e	VVA21505
OG0002517	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002755	VVA30726
OG0002518	Texas_F1_protein	3755_0_002a4b	TexasF1_G14070.1
OG0002518	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_002a4b	VVA21552, VVA21551, VVA21550
OG0002519	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003052	VVA21667
OG0002519	Texas_F1_protein	3755_0_003052	TexasF1_G14162.1, TexasF1_G21499.1, TexasF1_G21547.1
OG0002520	Texas_F1_protein	3755_0_003109	TexasF1_G19055.1
OG0002520	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003109	VVA35561, VVA21815, VVA21814
OG0002521	Texas_F1_protein	3755_0_00316e	TexasF1_G18932.1
OG0002521	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_00316e	VVA21677, VVA21675, VVA21671
OG0002522	Texas_F1_protein	3755_0_0033b6	TexasF1_G19001.1
OG0002522	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0033b6	VVA21750, VVA21751, VVA23936
OG0002523	Texas_F1_protein	3755_0_003810	TexasF1_G17759.1
OG0002523	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_0034fa	VVA21726
OG0002523	Texas_F1_protein	3755_0_0034fa	TexasF1_G18982.1
OG0002524	Texas_F1_protein	3755_0_003283	TexasF1_G19022.1
OG0002524	Compara_Prunus_dulcis.ALMONDv2.pep.all	3755_0_003283	VVA21775, VVA21776, VVA21777
OG0002525	Texas_F1_protein	3755_0_004170, 3755_0_004ab9	TexasF1_G21351.1
