Orthogroup	Species	OrthoDB_Prunus_armeniaca_Orared	Orthologs
OG0000605	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0044b3	PruarM.5G281200.t1.p1_1
OG0000605	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001432, 36596_0_0015e3, 36596_0_00163c, 36596_0_0018ca, 36596_0_000aca, 36596_0_00705f	PruarM.8G204800.t1.p1_1
OG0000606	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002894	PruarM.3G070000.t1.p1_1
OG0000606	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005947	PruarM.6G230500.t1.p1_1
OG0000606	Prunus_armeniaca_Marouch_n14_peptide	36596_0_000ae1	PruarM.1G359100.t1.p1_1
OG0000607	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001296	PruarM.1G150100.t1.p1_1
OG0000607	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006eea	PruarM.8G367600.t1.p1_1
OG0000607	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00539e, 36596_0_0033fc	PruarM.6G439700.t1.p1_1
OG0000608	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0020a2	PruarM.2G295700.t1.p1_1
OG0000608	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00225d	PruarM.2G451700.t1.p1_1
OG0000608	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00469e	PruarM.5G110200.t1.p1_1
OG0000608	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0010d1, 36596_0_000b6d	PruarM.1G209300.t1.p1_1
OG0000610	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00121e	PruarM.1G183400.t1.p1_1
OG0000610	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0047e7	PruarM.5G296500.t1.p1_1
OG0000610	Prunus_armeniaca_Marouch_n14_peptide	36596_0_000bb9	PruarM.1G544000.t1.p1_1
OG0000610	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003306, 36596_0_002c7d	PruarM.3G251900.t1.p1_1
OG0000611	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005855	PruarM.6G327800.t1.p1_1
OG0000611	Prunus_armeniaca_Marouch_n14_peptide	36596_0_000c6c	PruarM.8G240200.t1.p1_1, PruarM.8G240400.t1.p1_1, PruarM.8G240300.t1.p1_1, PruarM.8G240600.t1.p1_1, PruarM.1G615400.t1.p1_1, PruarM.1G615400.t2.p1_1
OG0000612	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003442	PruarM.3G080400.t1.p1_1
OG0000612	Prunus_armeniaca_Marouch_n14_peptide	36596_0_000fd4, 36596_0_000ca5, 36596_0_0013bf	PruarM.1G801400.t1.p1_1, PruarM.1G802000.t2.p1_1, PruarM.1G802000.t1.p1_1, PruarM.1G802200.t1.p1_1
OG0000613	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003ad1	PruarM.4G181900.t1.p1_1
OG0000613	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003dea	PruarM.4G182000.t1.p1_1
OG0000613	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00410c	PruarM.4G087800.t1.p1_1
OG0000613	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004504, 36596_0_000efe	PruarM.1G169600.t1.p1_1
OG0000614	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00148f	PruarM.1G320300.t1.p1_1
OG0000614	Prunus_armeniaca_Marouch_n14_peptide	36596_0_000f4e	PruarM.1G327600.t1.p1_1
OG0000614	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0012c7	PruarM.1G325700.t1.p1_1
OG0000616	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001aec, 36596_0_001d5d	PruarM.2G442400.t1.p1_1
OG0000616	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003670	PruarM.3G069400.t1.p1_1
OG0000616	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006a6e	PruarM.7G332900.t1.p1_1
OG0000616	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001039	PruarM.1G643900.t1.p1_1
OG0000617	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001d41	PruarM.2G485000.t1.p1_1
OG0000617	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006bc5	PruarM.8G177800.t1.p1_1
OG0000617	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00108e	PruarM.1G578600.t1.p1_1
OG0000617	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005cdb, 36596_0_002774	PruarM.2G404000.t1.p1_1
OG0000618	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00442c	PruarM.8G350400.t1.p1_1
OG0000618	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003a06	PruarM.4G039800.t1.p1_1
OG0000618	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003c34	PruarM.4G040300.t1.p1_1
OG0000618	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001136	PruarM.1G734700.t1.p1_1
OG0000619	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002a27	PruarM.3G315600.t1.p1_1
OG0000619	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004331	PruarM.4G020400.t1.p1_1
OG0000619	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006302	PruarM.7G249200.t1.p1_1
OG0000619	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006f60, 36596_0_001202	PruarM.1G555000.t1.p1_1
OG0000620	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002331, 36596_0_00233c	PruarM.2G278300.t1.p1_1
OG0000620	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006f8b	PruarM.8G289100.t1.p1_1, PruarM.8G289100.t2.p1_1
OG0000620	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001362, 36596_0_002440	PruarM.2G278700.t1.p1_1
OG0000621	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006f55, 36596_0_007405, 36596_0_0074e4	PruarM.8G267300.t1.p1_1, PruarM.8G267300.t2.p1_1
OG0000621	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001471	PruarM.1G611600.t1.p1_1, PruarM.1G611800.t1.p1_1, PruarM.1G611800.t2.p1_1
OG0000622	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00168e	PruarM.1G616600.t1.p1_1
OG0000622	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0032d7	PruarM.3G392200.t1.p1_1
OG0000622	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001518	PruarM.1G657300.t1.p1_1
OG0000622	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00349f, 36596_0_002eb7	PruarM.3G252900.t1.p1_1
OG0000623	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003092	PruarM.3G096000.t1.p1_1, PruarM.3G096000.t2.p1_1
OG0000623	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00169a	PruarM.1G179000.t1.p1_1
OG0000623	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001a95	PruarM.4G191800.t2.p1_1, PruarM.4G191800.t1.p1_1
OG0000624	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005267	PruarM.6G402700.t1.p1_1
OG0000624	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006962	PruarM.7G284500.t1.p1_1
OG0000624	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0017f7, 36596_0_007553	PruarM.8G328600.t1.p1_1
OG0000625	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003e83	PruarM.4G441800.t1.p1_1
OG0000625	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004f57	PruarM.2G042500.t1.p1_1
OG0000625	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001808	PruarM.1G596200.t1.p1_1, PruarM.4G438800.t1.p1_1, PruarM.1G801200.t1.p1_1
OG0000626	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001f17	PruarM.2G450500.t1.p1_1
OG0000626	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004b79	PruarM.5G105800.t1.p1_1
OG0000626	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002769	PruarM.2G450300.t2.p1_1
OG0000626	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001872, 36596_0_0069c4	PruarM.2G450300.t1.p1_1
OG0000627	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001964	PruarM.2G109500.t1.p1_1
OG0000627	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001953	PruarM.2G102700.t1.p1_1
OG0000627	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0025b0	PruarM.2G098100.t1.p1_1
OG0000627	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001b61	PruarM.2G106200.t1.p1_1
OG0000628	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001fe4	PruarM.2G374100.t2.p1_1
OG0000628	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00636a, 36596_0_00472b, 36596_0_004801, 36596_0_0048fd	PruarM.5G246800.t1.p1_1
OG0000628	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001988	PruarM.2G374100.t1.p1_1
OG0000629	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002262	PruarM.2G201000.t1.p1_1, PruarM.2G203600.t1.p1_1
OG0000629	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001baa, 36596_0_0022f9, 36596_0_001a04	PruarM.2G200200.t1.p1_1
OG0000629	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001f34	PruarM.2G211300.t1.p1_1
OG0000630	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001d4c	PruarM.2G047700.t1.p1_1
OG0000630	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0032d5	PruarM.3G144100.t2.p1_1
OG0000630	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001f2a	PruarM.3G144100.t1.p1_1
OG0000631	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001d9e	PruarM.2G107900.t1.p1_1
OG0000631	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0029fb	PruarM.3G309200.t1.p1_1
OG0000631	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005c59	PruarM.6G203900.t1.p1_1
OG0000631	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001a22	PruarM.2G107800.t1.p1_1
OG0000632	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006ee5	PruarM.8G070600.t1.p1_1
OG0000632	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001ac5, 36596_0_0032e0, 36596_0_002c51, 36596_0_0032f6	PruarM.3G341100.t1.p1_1
OG0000632	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002a98	PruarM.3G340400.t1.p1_1
OG0000633	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002269	PruarM.2G467300.t1.p1_1
OG0000633	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004555, 36596_0_004c03	PruarM.1G507300.t1.p1_1
OG0000633	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001db9, 36596_0_002538, 36596_0_001b5f	PruarM.2G467200.t1.p1_1
OG0000634	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001ede	PruarM.2G394700.t1.p1_1
OG0000634	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001d73	PruarM.2G394900.t1.p1_1
OG0000634	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001e34	PruarM.2G395000.t1.p1_1
OG0000634	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001b64	PruarM.2G394800.t1.p1_1
OG0000635	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006c7b	PruarM.8G258800.t1.p1_1
OG0000635	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001bcd, 36596_0_0024c4	PruarM.2G292600.t1.p1_1, PruarM.2G293900.t1.p1_1
OG0000635	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001ddd	PruarM.2G292500.t1.p1_1, PruarM.2G293800.t1.p1_1
OG0000636	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002171	PruarM.2G390700.t1.p1_1
OG0000636	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0025b2	PruarM.2G390500.t1.p1_1, PruarM.2G391100.t1.p1_1
OG0000636	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002617, 36596_0_001bed	PruarM.2G391200.t1.p1_1, PruarM.2G391200.t2.p1_1
OG0000637	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00312e	PruarM.4G202300.t1.p1_1
OG0000637	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0037dd, 36596_0_002995, 36596_0_001c8d, 36596_0_00564e, 36596_0_002ec0, 36596_0_0034ad	PruarM.3G285800.t1.p1_1
OG0000638	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00447f, 36596_0_0039cc, 36596_0_002b20, 36596_0_001da4, 36596_0_002b2b, 36596_0_003805, 36596_0_003dde, 36596_0_003c7e	PruarM.5G036700.t1.p1_1
OG0000639	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0049b7	PruarM.5G037700.t1.p1_1
OG0000639	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004b24	PruarM.5G037900.t1.p1_1
OG0000639	Prunus_armeniaca_Marouch_n14_peptide	36596_0_007482	PruarM.8G270500.t1.p1_1
OG0000639	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001e3b	PruarM.2G497100.t1.p1_1
OG0000640	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001f00	PruarM.2G315000.t1.p1_1
OG0000640	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001fc0	PruarM.2G314600.t1.p1_1
OG0000640	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004122, 36596_0_0024cc	PruarM.2G314500.t1.p1_1
OG0000641	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002063	PruarM.6G366600.t1.p1_1
OG0000641	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002650, 36596_0_001eda	PruarM.5G192500.t1.p1_1
OG0000641	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005b85	PruarM.6G087000.t1.p1_1
OG0000642	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001fc9	PruarM.2G192800.t2.p1_1, PruarM.2G192800.t1.p1_1
OG0000642	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001f68	PruarM.2G186200.t1.p1_1, PruarM.2G186600.t1.p1_1, PruarM.2G188100.t1.p1_1, PruarM.2G189800.t1.p1_1, PruarM.2G187300.t1.p1_1
OG0000643	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00526f	PruarM.6G074600.t1.p1_1
OG0000643	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005d2e	PruarM.6G375500.t1.p1_1
OG0000643	Prunus_armeniaca_Marouch_n14_peptide	36596_0_001f7c	PruarM.2G406900.t2.p1_1, PruarM.2G406900.t1.p1_1
OG0000644	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0044fd	PruarM.5G192100.t2.p1_1
OG0000644	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004c2c	PruarM.5G192000.t1.p1_1
OG0000644	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002069	PruarM.2G337600.t1.p1_1
OG0000645	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0020bb	PruarM.2G263300.t1.p1_1
OG0000645	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0028eb	PruarM.3G219400.t1.p1_1
OG0000645	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006de3, 36596_0_00724f	PruarM.8G045300.t1.p1_1
OG0000645	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002087	PruarM.2G495500.t1.p1_1
OG0000646	Prunus_armeniaca_Marouch_n14_peptide	36596_0_007085, 36596_0_007380	PruarM.4G350100.t1.p1_1
OG0000646	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0036b4, 36596_0_0071d6, 36596_0_0020ab, 36596_0_005517	PruarM.2G140600.t1.p1_1, PruarM.2G143300.t1.p1_1
OG0000647	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004b86	PruarM.5G151500.t1.p1_1, PruarM.5G151500.t2.p1_1
OG0000647	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0048b4, 36596_0_004905, 36596_0_0046b8, 36596_0_004b02, 36596_0_00224a	PruarM.2G468600.t1.p1_1
OG0000648	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003744	PruarM.3G256100.t1.p1_1
OG0000648	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006cde, 36596_0_0039df, 36596_0_003f7e, 36596_0_0025fb	PruarM.2G192700.t1.p1_1
OG0000648	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0036c3	PruarM.4G233400.t1.p1_1
OG0000649	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002b22	PruarM.3G206600.t1.p1_1
OG0000649	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0026ce, 36596_0_003b5b, 36596_0_004058, 36596_0_004093, 36596_0_003b54, 36596_0_00419a	PruarM.4G316300.t1.p1_1
OG0000650	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006382	PruarM.7G321800.t1.p1_1
OG0000650	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002857	PruarM.1G039300.t1.p1_1, PruarM.1G039400.t1.p1_1, PruarM.1G040000.t1.p1_1, PruarM.5G284400.t1.p1_1, PruarM.3G390500.t2.p1_1, PruarM.3G390500.t1.p1_1
OG0000651	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004d58	PruarM.5G265300.t1.p1_1
OG0000651	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0048d3	PruarM.5G204300.t1.p1_1
OG0000651	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0028a4	PruarM.3G385400.t1.p1_1
OG0000652	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002f9d	PruarM.3G386300.t1.p1_1
OG0000652	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0028d1	PruarM.3G386400.t1.p1_1
OG0000652	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0033d5, 36596_0_0034a3	PruarM.3G386200.t1.p1_1
OG0000653	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004b82, 36596_0_006365, 36596_0_006ac8, 36596_0_006438, 36596_0_00476f, 36596_0_002991, 36596_0_004b29	PruarM.5G006600.t1.p1_1, PruarM.7G356500.t1.p1_1
OG0000654	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002f1e	PruarM.3G155500.t1.p1_1
OG0000654	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002ad0	PruarM.3G155700.t1.p1_1
OG0000654	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002fe3, 36596_0_00352c, 36596_0_00347b	PruarM.3G178900.t1.p1_1, PruarM.3G180100.t1.p1_1
OG0000655	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0031f0	PruarM.3G071300.t1.p1_1
OG0000655	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002b13	PruarM.3G071400.t1.p1_1
OG0000655	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00336f	PruarM.3G071500.t1.p1_1, PruarM.3G071600.t1.p1_1
OG0000656	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00305d	PruarM.3G326800.t1.p1_1
OG0000656	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003262	PruarM.3G326700.t1.p1_1
OG0000656	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00350a	PruarM.3G326600.t1.p1_1
OG0000656	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00348b	PruarM.3G326500.t1.p1_1
OG0000657	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002c06	PruarM.3G327100.t1.p1_1, PruarM.3G328400.t1.p1_1, PruarM.4G192800.t1.p1_1, PruarM.4G193000.t1.p1_1, PruarM.3G329000.t1.p1_1, PruarM.3G330900.t1.p1_1, PruarM.3G330600.t1.p1_1, PruarM.3G331400.t1.p1_1
OG0000658	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00330a	PruarM.3G138800.t1.p1_1
OG0000658	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003240, 36596_0_002c2e, 36596_0_00367a	PruarM.3G138300.t2.p1_1, PruarM.3G138300.t1.p1_1
OG0000658	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00343d	PruarM.3G139100.t1.p1_1
OG0000659	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002f69	PruarM.3G278800.t1.p1_1
OG0000659	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0042a9	PruarM.4G134800.t1.p1_1
OG0000659	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003d6e, 36596_0_003fa7	PruarM.4G149800.t1.p1_1
OG0000659	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002c3f	PruarM.3G279200.t1.p1_1
OG0000660	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003716	PruarM.4G265900.t2.p1_1
OG0000660	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004966	PruarM.5G099800.t1.p1_1
OG0000660	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003cdb	PruarM.4G265900.t1.p1_1
OG0000660	Prunus_armeniaca_Marouch_n14_peptide	36596_0_002f47	PruarM.3G316700.t1.p1_1
OG0000661	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0039b7	PruarM.4G313200.t1.p1_1
OG0000661	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004da8	PruarM.8G352900.t1.p1_1
OG0000661	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0041cd, 36596_0_003acf	PruarM.4G005300.t1.p1_1
OG0000661	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00303c	PruarM.3G297800.t1.p1_1
OG0000662	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0034af	PruarM.3G363300.t1.p1_1, PruarM.3G363400.t1.p1_1, PruarM.3G363500.t1.p1_1, PruarM.3G363600.t1.p1_1, PruarM.3G363700.t1.p1_1, PruarM.3G363800.t1.p1_1, PruarM.3G363900.t1.p1_1, PruarM.5G265600.t1.p1_1
OG0000663	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0038c4	PruarM.4G071100.t2.p1_1
OG0000663	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003c75, 36596_0_004197, 36596_0_0066f0, 36596_0_0036ce, 36596_0_003aef	PruarM.7G250800.t1.p1_1, PruarM.4G071100.t1.p1_1
OG0000664	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004f35	PruarM.6G240500.t1.p1_1
OG0000664	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003714	PruarM.4G133700.t1.p1_1
OG0000664	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004b00, 36596_0_00607d, 36596_0_007049	PruarM.8G267900.t1.p1_1
OG0000665	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0040c9	PruarM.4G033700.t1.p1_1
OG0000665	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0074d6	PruarM.8G183500.t1.p1_1
OG0000665	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006922, 36596_0_00621e	PruarM.7G259000.t1.p1_1
OG0000665	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003962	PruarM.4G239900.t1.p1_1
OG0000666	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003a53	PruarM.4G122000.t1.p1_1
OG0000666	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0039d8	PruarM.4G122100.t1.p1_1, PruarM.4G122200.t1.p1_1, PruarM.4G122300.t1.p1_1, PruarM.4G122400.t1.p1_1, PruarM.4G130500.t1.p1_1, PruarM.4G130500.t2.p1_1
OG0000667	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0042a7	PruarM.4G147600.t1.p1_1
OG0000667	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003adb	PruarM.4G148300.t1.p1_1, PruarM.4G147900.t1.p1_1, PruarM.4G148500.t1.p1_1, PruarM.4G147700.t1.p1_1
OG0000667	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0041d2	PruarM.4G301500.t1.p1_1
OG0000668	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003e7f	PruarM.4G136000.t1.p1_1
OG0000668	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003ecb	PruarM.4G177400.t1.p1_1
OG0000668	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0040cf, 36596_0_003b28	PruarM.4G100400.t1.p1_1
OG0000669	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00659e	PruarM.7G234300.t1.p1_1
OG0000669	Prunus_armeniaca_Marouch_n14_peptide	36596_0_006949	PruarM.7G234400.t1.p1_1
OG0000669	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003b47, 36596_0_005e30, 36596_0_0066c7, 36596_0_006a17	PruarM.7G183700.t1.p1_1
OG0000670	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003caa	PruarM.1G645400.t1.p1_1, PruarM.7G334800.t1.p1_1, PruarM.7G334900.t1.p1_1, PruarM.7G335100.t1.p1_1, PruarM.7G335600.t1.p1_1, PruarM.7G335800.t2.p1_1, PruarM.7G335800.t1.p1_1, PruarM.4G180800.t1.p1_1
OG0000671	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00616d	PruarM.7G010700.t1.p1_1
OG0000671	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0048c9, 36596_0_007465	PruarM.2G178300.t1.p1_1, PruarM.3G045000.t1.p1_1
OG0000671	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003cc6	PruarM.4G281000.t1.p1_1
OG0000672	Prunus_armeniaca_Marouch_n14_peptide	36596_0_005109	PruarM.6G324600.t1.p1_1, PruarM.6G324600.t2.p1_1
OG0000672	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00746b	PruarM.8G242500.t1.p1_1
OG0000672	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004a6a, 36596_0_0042ec, 36596_0_003d62	PruarM.4G062000.t1.p1_1
OG0000673	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003e94	PruarM.4G255800.t2.p1_1
OG0000673	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003fd6	PruarM.4G219000.t1.p1_1, PruarM.4G219000.t2.p1_1
OG0000673	Prunus_armeniaca_Marouch_n14_peptide	36596_0_003de8	PruarM.4G219200.t1.p1_1, PruarM.4G219100.t1.p1_1, PruarM.4G219100.t2.p1_1
OG0000674	Prunus_armeniaca_Marouch_n14_peptide	36596_0_00403b	PruarM.2G459600.t1.p1_1, PruarM.3G376800.t1.p1_1, PruarM.3G376800.t2.p1_1, PruarM.6G412900.t1.p1_1, PruarM.5G197400.t1.p1_1, PruarM.7G352100.t1.p1_1, PruarM.5G061700.t1.p1_1, PruarM.4G323900.t1.p1_1
OG0000675	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004b42	PruarM.5G123300.t1.p1_1
OG0000675	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004b76	PruarM.5G123100.t1.p1_1
OG0000675	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004d57	PruarM.5G124700.t1.p1_1
OG0000675	Prunus_armeniaca_Marouch_n14_peptide	36596_0_0046c1	PruarM.5G124600.t1.p1_1
OG0000676	Prunus_armeniaca_Marouch_n14_peptide	36596_0_004a02	PruarM.5G029800.t1.p1_1
