Orthogroup	Species	Pyrus_hap1_v2.3.a1.all.maker.proteins	Orthologs
OG0005255	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.056190.t1	2448454_0_00364e, 2448454_0_002070, 2448454_0_00247c
OG0005256	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.093620.t1	2448454_0_0056b4
OG0005256	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.062610.t1	2448454_0_002078
OG0005257	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.099820.t1	2448454_0_0059a0
OG0005257	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.069290.t1	2448454_0_002080
OG0005258	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.076840.t1	2448454_0_005853
OG0005258	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.044310.t1	2448454_0_002086
OG0005259	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.098450.t1	2448454_0_00584b
OG0005259	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.067830.t1	2448454_0_002091
OG0005260	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.098600.t1	2448454_0_00209b, 2448454_0_005386, 2448454_0_0089e8
OG0005261	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.098610.t1	2448454_0_005db6
OG0005261	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.067970.t1	2448454_0_00209d
OG0005262	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.090170.t1	2448454_0_0052f4
OG0005262	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.059250.t1	2448454_0_0020a7
OG0005263	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.098330.t1	2448454_0_00554c
OG0005263	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.067680.t1	2448454_0_0020ac
OG0005264	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr2A.141340.t1, Pyrco.da.v2a1.snap.022230.t1, Pyrco.da.v2a1.chr5A.049090.t1	2448454_0_0020b2
OG0005265	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.078440.t1	2448454_0_005365
OG0005265	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.045750.t1	2448454_0_0020b7
OG0005266	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.094060.t1	2448454_0_0054f6
OG0005266	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.063400.t1	2448454_0_0020ba
OG0005267	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.073880.t1	2448454_0_00581c
OG0005267	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.041780.t1	2448454_0_0020bb
OG0005268	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.099550.t1	2448454_0_0052e1
OG0005268	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.068850.t1	2448454_0_0020ca
OG0005269	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.043080.t1, Pyrco.da.v2a1.chr15A.004350.t1, Pyrco.da.v2a1.chr10A.075490.t1	2448454_0_0020cd
OG0005270	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.090300.t1	2448454_0_00530b
OG0005270	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.059390.t1	2448454_0_0020ce
OG0005271	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.090090.t1	2448454_0_00585a, 2448454_0_0020d1, 2448454_0_0024e1
OG0005272	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.078410.t1	2448454_0_0053c9
OG0005272	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.045740.t1	2448454_0_0020d4
OG0005273	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.098740.t1	2448454_0_005b8a
OG0005273	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.068060.t1	2448454_0_0020d8
OG0005274	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.050850.t1	2448454_0_00217f, 2448454_0_0020dc, 2448454_0_002b39
OG0005275	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.093520.t1	2448454_0_0059e2
OG0005275	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.062520.t1	2448454_0_0020e2
OG0005276	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.092610.t1	2448454_0_005c81
OG0005276	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.061680.t1	2448454_0_0020e3
OG0005277	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.071210.t1, Pyrco.da.v2a1.chr10A.102390.t1, Pyrco.da.v2a1.chr10A.102310.t1	2448454_0_0020e9
OG0005278	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.081700.t1	2448454_0_005cd2
OG0005278	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.049620.t1	2448454_0_0020ff
OG0005279	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.073180.t1	2448454_0_002839
OG0005279	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.040710.t1	2448454_0_002103
OG0005281	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.073800.t1	2448454_0_005668
OG0005281	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.041530.t1	2448454_0_002117
OG0005282	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.071140.t1	2448454_0_002119, 2448454_0_0056f8, 2448454_0_005881
OG0005283	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.040520.t1	2448454_0_00469a, 2448454_0_00211a, 2448454_0_0021df
OG0005284	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.093700.t1	2448454_0_00593d
OG0005284	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.062760.t1	2448454_0_00211c
OG0005285	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.087700.t1	2448454_0_00554a
OG0005285	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.056100.t1	2448454_0_002122
OG0005286	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.087370.t1	2448454_0_0054d1
OG0005286	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.055780.t1	2448454_0_002124
OG0005287	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.044990.t1	2448454_0_002bbb, 2448454_0_002125, 2448454_0_005d64
OG0005288	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.075470.t1	2448454_0_005bd8
OG0005288	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.043060.t1	2448454_0_002128
OG0005289	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.088570.t1	2448454_0_005e29
OG0005289	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.057140.t1	2448454_0_00213a
OG0005290	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.060840.t1, Pyrco.da.v2a1.chr10A.091390.t1	2448454_0_00214a, 2448454_0_005cbb
OG0005291	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.099840.t1	2448454_0_005a70
OG0005291	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.069330.t1	2448454_0_002150
OG0005292	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.078700.t1	2448454_0_005887
OG0005292	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.046090.t1	2448454_0_002151
OG0005293	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.060770.t1	2448454_0_002154, 2448454_0_00546d, 2448454_0_00579f
OG0005294	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.076470.t1	2448454_0_005c2d
OG0005294	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.043880.t1	2448454_0_002155
OG0005295	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.087160.t1	2448454_0_0059be
OG0005295	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.055580.t1	2448454_0_00215e
OG0005296	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.091380.t1	2448454_0_005781
OG0005296	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.060830.t1	2448454_0_002161
OG0005297	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.072390.t1	2448454_0_0058b7
OG0005297	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.039840.t1	2448454_0_002165
OG0005298	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.087560.t1	2448454_0_005daa
OG0005298	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.055940.t1	2448454_0_002169
OG0005299	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.072550.t1	2448454_0_0056c2
OG0005299	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.039710.t1	2448454_0_002177
OG0005300	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.094670.t1	2448454_0_0058b5
OG0005300	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.064230.t1	2448454_0_002179
OG0005301	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.092970.t1	2448454_0_005da6
OG0005301	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.061920.t1	2448454_0_00217c
OG0005302	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.074360.t1	2448454_0_005c62
OG0005302	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.042070.t1	2448454_0_00217e
OG0005303	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.081750.t1	2448454_0_005af4
OG0005303	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.049630.t1	2448454_0_002185
OG0005304	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.078120.t1	2448454_0_005c73
OG0005304	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.045630.t1	2448454_0_002191
OG0005305	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.073410.t1	2448454_0_005b3c
OG0005305	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.041170.t1	2448454_0_002195
OG0005306	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.017420.t1	2448454_0_008c9b
OG0005306	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr3A.261820.t1	2448454_0_002199
OG0005307	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.074560.t1	2448454_0_005c25
OG0005307	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.042170.t1	2448454_0_00219e
OG0005308	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.093770.t1	2448454_0_0053c5
OG0005308	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.062840.t1	2448454_0_00219f
OG0005309	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.098720.t1	2448454_0_005c1e
OG0005309	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.068040.t1	2448454_0_0021a1
OG0005310	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.099090.t1	2448454_0_0057b6
OG0005310	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.068410.t1	2448454_0_0021a3
OG0005311	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.069380.t1, Pyrco.da.v2a1.chr10A.099990.t1, Pyrco.da.v2a1.chr10A.099980.t1	2448454_0_0021a5
OG0005312	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.099450.t1	2448454_0_0058ec
OG0005312	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.068760.t1	2448454_0_0021ab
OG0005313	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.071960.t1	2448454_0_00531c
OG0005313	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.039580.t1	2448454_0_0021b8
OG0005314	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.051110.t1	2448454_0_0021c3, 2448454_0_0057bd, 2448454_0_005e8c
OG0005315	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.073940.t1	2448454_0_00590e
OG0005315	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.041810.t1	2448454_0_0021d5
OG0005316	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.094120.t1	2448454_0_005459
OG0005316	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.063480.t1	2448454_0_0021de
OG0005317	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.075570.t1	2448454_0_005700, 2448454_0_0021e9, 2448454_0_002416
OG0005318	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.076620.t1	2448454_0_0059f8
OG0005318	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.044090.t1	2448454_0_0021ea
OG0005319	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.091490.t1	2448454_0_00590a, 2448454_0_0021ef, 2448454_0_005edc
OG0005320	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.074280.t1	2448454_0_005bf7
OG0005320	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.041960.t1	2448454_0_0021f0
OG0005321	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.092940.t1	2448454_0_005973
OG0005321	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.061890.t1	2448454_0_0021f7
OG0005322	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.099500.t1	2448454_0_00543c
OG0005322	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.068810.t1	2448454_0_0021fd
OG0005323	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.042130.t1, Pyrco.da.v2a1.chr10A.074540.t1, Pyrco.da.v2a1.chr17A.287560.t1	2448454_0_002214
OG0005324	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.099070.t1	2448454_0_005ac0
OG0005324	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.068390.t1	2448454_0_00221b
OG0005325	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.071860.t1	2448454_0_005b6a
OG0005325	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.039490.t1	2448454_0_00221e
OG0005326	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.086780.t1	2448454_0_00564c, 2448454_0_00221f, 2448454_0_002a12
OG0005327	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.098290.t1	2448454_0_005ac3
OG0005327	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.067630.t1	2448454_0_002229
OG0005328	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.076890.t1	2448454_0_005883
OG0005328	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.044320.t1	2448454_0_002234
OG0005329	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.094940.t1	2448454_0_0059bd
OG0005329	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.064440.t1	2448454_0_002236
OG0005330	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.087260.t1	2448454_0_005b4b
OG0005330	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.055640.t1	2448454_0_00223d
OG0005331	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.077160.t1	2448454_0_00533d
OG0005331	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.044530.t1	2448454_0_002244
OG0005332	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.054880.t1	2448454_0_0027b2, 2448454_0_002246, 2448454_0_005839
OG0005333	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.087450.t1	2448454_0_005510, 2448454_0_002249, 2448454_0_00702f
OG0005334	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.098850.t1	2448454_0_005586
OG0005334	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.068160.t1	2448454_0_002250
OG0005335	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.089860.t1	2448454_0_00255c
OG0005335	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.058980.t1	2448454_0_002251
OG0005336	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.095590.t1	2448454_0_005f53
OG0005336	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.065200.t1	2448454_0_002258
OG0005337	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.075230.t1	2448454_0_005d9b
OG0005337	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.042780.t1	2448454_0_002273
OG0005338	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.050440.t1	2448454_0_00227a, 2448454_0_002304, 2448454_0_002b4e
OG0005339	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.081680.t1	2448454_0_0057c3
OG0005339	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.049430.t1	2448454_0_00227b
OG0005340	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.045790.t1	2448454_0_0023dc
OG0005340	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.045810.t1	2448454_0_00228f
OG0005341	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.075020.t1	2448454_0_005819
OG0005341	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.042610.t1	2448454_0_002292
OG0005342	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.073960.t1	2448454_0_005bae
OG0005342	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.041820.t1	2448454_0_002293
OG0005343	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.076970.t1	2448454_0_005adb
OG0005343	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.044390.t1	2448454_0_002298
OG0005344	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.063060.t1	2448454_0_00229b, 2448454_0_007409, 2448454_0_0077f2
OG0005345	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.065180.t1	2448454_0_00229c, 2448454_0_005d9c, 2448454_0_005f56
OG0005346	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.332120.t1	2448454_0_002353, 2448454_0_0022a6, 2448454_0_006ad5
OG0005347	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.092630.t1	2448454_0_00583b
OG0005347	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.061700.t1	2448454_0_0022a9
OG0005348	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.093790.t1	2448454_0_0054b2
OG0005348	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.062860.t1	2448454_0_0022b3
OG0005349	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.056910.t1	2448454_0_002b07, 2448454_0_0022b4, 2448454_0_005f59
OG0005350	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.054960.t1, Pyrco.da.v2a1.chr10A.086580.t1	2448454_0_0022b7, 2448454_0_002309
OG0005351	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.055540.t1	2448454_0_0028b5, 2448454_0_0022ce, 2448454_0_0028a4
OG0005352	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.091420.t1	2448454_0_005d98
OG0005352	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.060860.t1	2448454_0_0022d0
OG0005353	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.083870.t1	2448454_0_005bcf
OG0005353	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.051810.t1	2448454_0_0022d7
OG0005354	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.074820.t1	2448454_0_005477
OG0005354	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.042470.t1	2448454_0_0022e9
OG0005355	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.095900.t1	2448454_0_0055e5
OG0005355	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.065600.t1	2448454_0_0022f1
OG0005356	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.086840.t1	2448454_0_00553f
OG0005356	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.055200.t1	2448454_0_0022f5
OG0005357	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.041930.t1, Pyrco.da.v2a1.snap.074240.t1, Pyrco.da.v2a1.chr12A.328360.t1	2448454_0_0022fa
OG0005358	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.339460.t1, Pyrco.da.v2a1.chr5A.042950.t1, Pyrco.da.v2a1.snap.252300.t1	2448454_0_0022fc
OG0005359	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.090270.t1	2448454_0_005411
OG0005359	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.059370.t1	2448454_0_0022fd
OG0005360	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.100690.t1	2448454_0_00533e
OG0005360	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.069770.t1	2448454_0_002308
OG0005361	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.096090.t1	2448454_0_005cf0
OG0005361	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.065800.t1	2448454_0_00230c
OG0005362	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.086700.t1	2448454_0_005e53
