Orthogroup	Species	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Orthologs
OG0003889	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a796, 2448454_0_0087a1	Pyrco.da.v2a1.chr15A.021350.t1
OG0003890	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008ab9	Pyrco.da.v2a1.snap.013630.t1
OG0003890	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008907	Pyrco.da.v2a1.chr2A.131320.t1, Pyrco.da.v2a1.chr15A.013620.t1
OG0003891	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009078	Pyrco.da.v2a1.augustus.140930.t1
OG0003891	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00892f	Pyrco.da.v2a1.chr2A.140940.t1, Pyrco.da.v2a1.chr15A.021780.t1
OG0003892	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008f7a	Pyrco.da.v2a1.chr2A.134420.t1
OG0003892	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008e58, 2448454_0_008987	Pyrco.da.v2a1.chr15A.016490.t1
OG0003893	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008def	Pyrco.da.v2a1.chr2A.137720.t1
OG0003893	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008988, 2448454_0_008f5d	Pyrco.da.v2a1.chr15A.019350.t1
OG0003894	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008f55, 2448454_0_0090ca	Pyrco.da.v2a1.chr2A.137630.t1
OG0003894	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008991	Pyrco.da.v2a1.chr15A.019230.t1
OG0003895	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0089c2	Pyrco.da.v2a1.chr2A.141520.t1, Pyrco.da.v2a1.chr2A.141480.t1, Pyrco.da.v2a1.snap.141550.t1, Pyrco.da.v2a1.chr15A.022360.t1
OG0003896	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a39	Pyrco.da.v2a1.chr8A.388370.t1, Pyrco.da.v2a1.chr13A.256570.t1, Pyrco.da.v2a1.chr15A.007480.t1, Pyrco.da.v2a1.snap.006440.t1
OG0003897	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008efa	Pyrco.da.v2a1.augustus.444930.t1, Pyrco.da.v2a1.chr14A.379850.t1
OG0003897	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008aa5	Pyrco.da.v2a1.chr15A.029020.t1
OG0003898	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008ab7	Pyrco.da.v2a1.chr6A.444490.t1, Pyrco.da.v2a1.chr14A.379450.t1, Pyrco.da.v2a1.chr8A.383650.t1, Pyrco.da.v2a1.chr15A.002670.t1
OG0003899	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008faf	Pyrco.da.v2a1.snap.132440.t1
OG0003899	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008f77, 2448454_0_008b12	Pyrco.da.v2a1.chr15A.014640.t1
OG0003900	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008fc3	Pyrco.da.v2a1.chr2A.132360.t1
OG0003900	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008b82	Pyrco.da.v2a1.chr2A.132380.t1, Pyrco.da.v2a1.chr15A.014590.t1
OG0003901	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008e0b	Pyrco.da.v2a1.snap.137030.t1
OG0003901	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008b9b, 2448454_0_008e81	Pyrco.da.v2a1.chr15A.018660.t1
OG0003902	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00909a	Pyrco.da.v2a1.chr2A.138690.t1
OG0003902	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008ba1	Pyrco.da.v2a1.chr4A.421240.t1, Pyrco.da.v2a1.chr15A.019900.t1
OG0003903	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008bcc, 2448454_0_008f72, 2448454_0_008fb8	Pyrco.da.v2a1.chr2A.132460.t1, Pyrco.da.v2a1.chr15A.014660.t1
OG0003904	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008bd9	Pyrco.da.v2a1.augustus.141830.t1, Pyrco.da.v2a1.snap.022710.t1, Pyrco.da.v2a1.augustus.022690.t1, Pyrco.da.v2a1.snap.022700.t1
OG0003905	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008c12	Pyrco.da.v2a1.chr2A.131980.t1, Pyrco.da.v2a1.chr15A.014280.t1, Pyrco.da.v2a1.chr2A.131960.t1, Pyrco.da.v2a1.snap.015430.t1
OG0003906	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008fb2	Pyrco.da.v2a1.chr2A.132420.t1
OG0003906	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008c77, 2448454_0_008fc5	Pyrco.da.v2a1.chr15A.014620.t1
OG0003907	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008d89	Pyrco.da.v2a1.chr15A.022610.t1
OG0003907	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008d2d	Pyrco.da.v2a1.chr2A.141730.t1, Pyrco.da.v2a1.snap.022560.t1
OG0003908	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008dc5	Pyrco.da.v2a1.snap.138020.t1, Pyrco.da.v2a1.snap.138040.t1, Pyrco.da.v2a1.snap.138030.t1, Pyrco.da.v2a1.chr15A.019570.t1
OG0003909	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008de4	Pyrco.da.v2a1.chr2A.138220.t1
OG0003909	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008dc9, 2448454_0_009003	Pyrco.da.v2a1.chr15A.019730.t1
OG0003910	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008f34, 2448454_0_009002	Pyrco.da.v2a1.chr15A.019770.t1
OG0003910	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008dd4	Pyrco.da.v2a1.chr2A.138340.t1
OG0003911	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008df4	Pyrco.da.v2a1.chr2A.137760.t1
OG0003911	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008dd7	Pyrco.da.v2a1.chr2A.137750.t1, Pyrco.da.v2a1.chr2A.137730.t1
OG0003912	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008f3a, 2448454_0_0090fe	Pyrco.da.v2a1.chr2A.131050.t1, Pyrco.da.v2a1.chr2A.131070.t1, Pyrco.da.v2a1.chr15A.013290.t1
OG0003913	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009036	Pyrco.da.v2a1.chr2A.139110.t1, Pyrco.da.v2a1.chr16A.209050.t1, Pyrco.da.v2a1.snap.219730.t1, Pyrco.da.v2a1.chr15A.020230.t1
OG0003914	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00909f	Pyrco.da.v2a1.chr2A.138970.t1, Pyrco.da.v2a1.chr2A.138990.t1, Pyrco.da.v2a1.snap.138980.t1, Pyrco.da.v2a1.chr15A.020110.t1
OG0003915	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0090d0	Pyrco.da.v2a1.chr8A.382470.t1, Pyrco.da.v2a1.snap.001550.t1, Pyrco.da.v2a1.chr15A.001570.t1, Pyrco.da.v2a1.chr15A.001530.t1
OG0003916	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009a3f	Pyrco.da.v2a1.chr13A.249030.t1, Pyrco.da.v2a1.chr16A.197420.t1
OG0003916	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009118	Pyrco.da.v2a1.chr16A.197250.t1
OG0003917	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009b66	Pyrco.da.v2a1.augustus.236990.t1
OG0003917	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009d24, 2448454_0_00913e	Pyrco.da.v2a1.chr16A.185030.t1
OG0003918	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0099cf	Pyrco.da.v2a1.chr16A.187720.t1
OG0003918	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009154	Pyrco.da.v2a1.chr16A.187740.t1, Pyrco.da.v2a1.chr13A.239730.t1
OG0003919	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009bba	Pyrco.da.v2a1.chr13A.240540.t1
OG0003919	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a715, 2448454_0_00915b	Pyrco.da.v2a1.chr16A.188300.t1
OG0003920	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009392	Pyrco.da.v2a1.chr16A.185630.t1
OG0003920	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00919d, 2448454_0_009b08	Pyrco.da.v2a1.chr13A.237560.t1
OG0003921	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0095f3, 2448454_0_009c44, 2448454_0_0091b1, 2448454_0_009c53	Pyrco.da.v2a1.chr16A.201430.t1
OG0003922	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a793	Pyrco.da.v2a1.chr13A.243220.t1
OG0003922	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009210	Pyrco.da.v2a1.chr13A.243230.t1, Pyrco.da.v2a1.chr16A.191170.t1
OG0003923	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a6ef	Pyrco.da.v2a1.chr13A.243910.t1
OG0003923	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a6f2, 2448454_0_009238	Pyrco.da.v2a1.chr16A.191950.t1
OG0003924	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a6ea	Pyrco.da.v2a1.chr13A.243550.t1
OG0003924	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009270	Pyrco.da.v2a1.chr9A.212290.t1, Pyrco.da.v2a1.chr16A.191480.t1
OG0003925	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00927a	Pyrco.da.v2a1.chr13A.242620.t1, Pyrco.da.v2a1.chr13A.242610.t1, Pyrco.da.v2a1.chr16A.190470.t1, Pyrco.da.v2a1.augustus.190450.t1
OG0003926	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0099fe	Pyrco.da.v2a1.chr16A.191620.t1
OG0003926	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009288, 2448454_0_00a6e9	Pyrco.da.v2a1.chr13A.243660.t1
OG0003927	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0096d4	Pyrco.da.v2a1.chr16A.191320.t1
OG0003927	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0092b0, 2448454_0_0099d0	Pyrco.da.v2a1.chr13A.243370.t1
OG0003928	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0093f7	Pyrco.da.v2a1.chr16A.199720.t1
OG0003928	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0092b7, 2448454_0_00996b	Pyrco.da.v2a1.chr16A.199730.t1
OG0003929	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009692	Pyrco.da.v2a1.snap.185900.t1
OG0003929	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00933d	Pyrco.da.v2a1.chr16A.185920.t1, Pyrco.da.v2a1.augustus.185930.t1
OG0003930	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009424	Pyrco.da.v2a1.augustus.189390.t1
OG0003930	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009341, 2448454_0_009949	Pyrco.da.v2a1.chr13A.241600.t1
OG0003931	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009b1e, 2448454_0_009d2b	Pyrco.da.v2a1.augustus.237010.t1
OG0003931	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00934c	Pyrco.da.v2a1.augustus.431700.t1
OG0003932	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0098e8	Pyrco.da.v2a1.snap.188320.t1
OG0003932	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0095c3, 2448454_0_009363	Pyrco.da.v2a1.augustus.188350.t1
OG0003933	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0094fa	Pyrco.da.v2a1.snap.184290.t1
OG0003933	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009399	Pyrco.da.v2a1.chr13A.236200.t1, Pyrco.da.v2a1.chr14A.364730.t1
OG0003934	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0093b6	Pyrco.da.v2a1.chr5A.055520.t1, Pyrco.da.v2a1.snap.381650.t1, Pyrco.da.v2a1.snap.031190.t1, Pyrco.da.v2a1.chr11A.105230.t1
OG0003935	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009541	Pyrco.da.v2a1.chr16A.190680.t1
OG0003935	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0093e2	Pyrco.da.v2a1.chr16A.206670.t1, Pyrco.da.v2a1.chr6A.440290.t1
OG0003936	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009452	Pyrco.da.v2a1.chr10A.096540.t1, Pyrco.da.v2a1.chr16A.200400.t1, Pyrco.da.v2a1.chr16A.190830.t1, Pyrco.da.v2a1.chr13A.242950.t1
OG0003937	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0099d8	Pyrco.da.v2a1.chr16A.185610.t1
OG0003937	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0094c5, 2448454_0_009b61	Pyrco.da.v2a1.chr13A.237540.t1
OG0003938	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009b0f	Pyrco.da.v2a1.chr13A.237750.t1, Pyrco.da.v2a1.snap.294140.t1
OG0003938	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0094c7	Pyrco.da.v2a1.chr16A.185770.t1
OG0003939	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009c0b	Pyrco.da.v2a1.chr13A.238810.t1
OG0003939	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00953d	Pyrco.da.v2a1.chr6A.443940.t1, Pyrco.da.v2a1.chr16A.186820.t1
OG0003940	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009ad6	Pyrco.da.v2a1.augustus.237150.t1
OG0003940	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00957d, 2448454_0_009d7c	Pyrco.da.v2a1.snap.185230.t1
OG0003941	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0095a0, 2448454_0_009cc7, 2448454_0_00958a, 2448454_0_009cc2	Pyrco.da.v2a1.chr16A.192460.t1
OG0003942	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0095b8	Pyrco.da.v2a1.snap.154570.t1, Pyrco.da.v2a1.chr2A.154550.t1, Pyrco.da.v2a1.chr16A.184190.t1, Pyrco.da.v2a1.chr13A.236110.t1
OG0003943	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a71f	Pyrco.da.v2a1.snap.240570.t1
OG0003943	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0095cc	Pyrco.da.v2a1.chr7A.182010.t1, Pyrco.da.v2a1.chr16A.188360.t1
OG0003944	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009a34	Pyrco.da.v2a1.chr13A.237570.t1
OG0003944	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009b0b, 2448454_0_00964c	Pyrco.da.v2a1.chr16A.185640.t1
OG0003945	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009a80	Pyrco.da.v2a1.chr13A.254690.t1, Pyrco.da.v2a1.chr13A.254670.t1
OG0003945	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00964e	Pyrco.da.v2a1.augustus.254660.t1
OG0003946	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009ae5, 2448454_0_009d55, 2448454_0_009664, 2448454_0_009d79	Pyrco.da.v2a1.chr13A.237220.t1
OG0003947	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009d57	Pyrco.da.v2a1.chr13A.237340.t1
OG0003947	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009b0a, 2448454_0_009704	Pyrco.da.v2a1.chr16A.185400.t1
OG0003948	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009749	Pyrco.da.v2a1.chr13A.241350.t1, Pyrco.da.v2a1.chr13A.241340.t1, Pyrco.da.v2a1.chr16A.189130.t1, Pyrco.da.v2a1.snap.241360.t1
OG0003949	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009a5b	Pyrco.da.v2a1.chr13A.235930.t1
OG0003949	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0097dd	Pyrco.da.v2a1.chr14A.380440.t1, Pyrco.da.v2a1.chr16A.184070.t1
OG0003950	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009a62	Pyrco.da.v2a1.chr13A.239670.t1
OG0003950	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0097e9	Pyrco.da.v2a1.snap.187640.t1, Pyrco.da.v2a1.snap.187660.t1
OG0003951	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009aec	Pyrco.da.v2a1.chr13A.237710.t1
OG0003951	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009852, 2448454_0_009be9	Pyrco.da.v2a1.chr16A.185720.t1
OG0003952	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0098ff	Pyrco.da.v2a1.chr13A.235740.t1
OG0003952	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009d22, 2448454_0_009894	Pyrco.da.v2a1.chr16A.185000.t1
OG0003953	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009b10	Pyrco.da.v2a1.chr13A.236780.t1
OG0003953	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0098a8, 2448454_0_009d90	Pyrco.da.v2a1.chr16A.184760.t1
OG0003954	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0098f0	Pyrco.da.v2a1.chr8A.397280.t1, Pyrco.da.v2a1.chr16A.202090.t1, Pyrco.da.v2a1.chr16A.191260.t1, Pyrco.da.v2a1.chr13A.239690.t1
OG0003955	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009b58	Pyrco.da.v2a1.chr13A.237730.t1
OG0003955	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00991f	Pyrco.da.v2a1.chr9A.234730.t1, Pyrco.da.v2a1.snap.185740.t1
OG0003956	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009bfe	Pyrco.da.v2a1.chr13A.238740.t1
OG0003956	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009d4c, 2448454_0_00993b	Pyrco.da.v2a1.chr16A.186740.t1
OG0003957	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009985	Pyrco.da.v2a1.chr13A.239910.t1, Pyrco.da.v2a1.chr13A.239930.t1, Pyrco.da.v2a1.chr13A.239920.t1, Pyrco.da.v2a1.chr16A.187880.t1
OG0003958	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009bf7	Pyrco.da.v2a1.chr13A.238660.t1
OG0003958	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009d48, 2448454_0_009986	Pyrco.da.v2a1.chr16A.186670.t1
OG0003959	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009b76, 2448454_0_009d8b	Pyrco.da.v2a1.chr17A.287810.t1
OG0003959	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0099c8	Pyrco.da.v2a1.chr16A.184780.t1
OG0003960	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009b3c	Pyrco.da.v2a1.snap.236980.t1
OG0003960	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009d2c, 2448454_0_009a37	Pyrco.da.v2a1.chr16A.185020.t1
OG0003961	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009bb7	Pyrco.da.v2a1.chr13A.240330.t1
OG0003961	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009a58	Pyrco.da.v2a1.chr9A.215660.t1, Pyrco.da.v2a1.chr17A.293110.t1
OG0003962	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009c58	Pyrco.da.v2a1.chr13A.253810.t1
OG0003962	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009a65	Pyrco.da.v2a1.chr13A.253800.t1, Pyrco.da.v2a1.chr16A.201680.t1
OG0003963	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009a83	Pyrco.da.v2a1.chr4A.415150.t1, Pyrco.da.v2a1.chr12A.326910.t1, Pyrco.da.v2a1.chr8A.386160.t1, Pyrco.da.v2a1.chr16A.193570.t1
OG0003964	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009b5c	Pyrco.da.v2a1.chr16A.186480.t1
OG0003964	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009ab7, 2448454_0_009c0a	Pyrco.da.v2a1.augustus.238490.t1
OG0003965	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009aed	Pyrco.da.v2a1.chr16A.186400.t1
OG0003965	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009abe	Pyrco.da.v2a1.snap.238400.t1, Pyrco.da.v2a1.chr15A.031340.t1
OG0003966	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009c15	Pyrco.da.v2a1.chr13A.238270.t1
OG0003966	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009ad8	Pyrco.da.v2a1.chr13A.238260.t1, Pyrco.da.v2a1.augustus.186280.t1
OG0003967	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009c00	Pyrco.da.v2a1.chr13A.238590.t1
OG0003967	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009cf7, 2448454_0_009b23	Pyrco.da.v2a1.chr16A.186590.t1
OG0003968	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009c0d	Pyrco.da.v2a1.chr13A.238300.t1
OG0003968	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009b31	Pyrco.da.v2a1.chr9A.233180.t1, Pyrco.da.v2a1.chr16A.186300.t1
OG0003969	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009b33	Pyrco.da.v2a1.chr7A.171190.t1, Pyrco.da.v2a1.chr17A.301580.t1, Pyrco.da.v2a1.chr13A.238180.t1, Pyrco.da.v2a1.chr16A.186160.t1
OG0003970	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a0e3	Pyrco.da.v2a1.chr17A.294980.t1
OG0003970	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009dde	Pyrco.da.v2a1.chr17A.295000.t1, Pyrco.da.v2a1.snap.295010.t1
OG0003971	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009ff2, 2448454_0_00a653, 2448454_0_009e55, 2448454_0_00a0ab	Pyrco.da.v2a1.chr17A.288690.t1
OG0003972	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a1e1	Pyrco.da.v2a1.chr17A.294850.t1
OG0003972	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009e82	Pyrco.da.v2a1.chr17A.294820.t1, Pyrco.da.v2a1.chr17A.294790.t1
OG0003973	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a2a8	Pyrco.da.v2a1.chr17A.292720.t1
OG0003973	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009f26	Pyrco.da.v2a1.chr17A.292780.t1, Pyrco.da.v2a1.chr17A.292690.t1
OG0003974	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a1db, 2448454_0_00a48c	Pyrco.da.v2a1.augustus.292010.t1
OG0003974	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009f80	Pyrco.da.v2a1.augustus.292020.t1
OG0003975	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a034	Pyrco.da.v2a1.chr4A.411970.t1, Pyrco.da.v2a1.chr5A.061140.t1, Pyrco.da.v2a1.chr5A.063040.t1, Pyrco.da.v2a1.chr14A.374140.t1
OG0003976	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a112	Pyrco.da.v2a1.chr17A.297560.t1
OG0003976	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a06a	Pyrco.da.v2a1.chr9A.220440.t1, Pyrco.da.v2a1.chr17A.297470.t1
OG0003977	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a2ee	Pyrco.da.v2a1.chr5A.056840.t1, Pyrco.da.v2a1.chr10A.095550.t1, Pyrco.da.v2a1.augustus.212040.t1, Pyrco.da.v2a1.augustus.289620.t1
OG0003978	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a34d	Pyrco.da.v2a1.chr9A.234960.t1, Pyrco.da.v2a1.chr17A.310930.t1, Pyrco.da.v2a1.chr17A.311150.t1, Pyrco.da.v2a1.chr17A.311250.t1
OG0003979	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a447	Pyrco.da.v2a1.chr17A.291960.t1
OG0003979	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a376	Pyrco.da.v2a1.chr17A.291990.t1, Pyrco.da.v2a1.chr17A.292030.t1
OG0003980	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a4d3	Pyrco.da.v2a1.chr9A.227400.t1, Pyrco.da.v2a1.chr9A.228190.t1, Pyrco.da.v2a1.chr9A.228180.t1, Pyrco.da.v2a1.chr17A.305480.t1
OG0003981	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a518	Pyrco.da.v2a1.augustus.214070.t1, Pyrco.da.v2a1.augustus.214050.t1, Pyrco.da.v2a1.augustus.291650.t1, Pyrco.da.v2a1.chr9A.214060.t1
OG0003982	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a51a	Pyrco.da.v2a1.chr17A.291480.t1, Pyrco.da.v2a1.chr17A.291580.t1, Pyrco.da.v2a1.chr17A.293860.t1, Pyrco.da.v2a1.chr17A.295740.t1
OG0003983	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a6c7	Pyrco.da.v2a1.chr9A.232040.t1, Pyrco.da.v2a1.chr9A.232030.t1
OG0003983	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a579	Pyrco.da.v2a1.chr17A.308140.t1
OG0003984	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a5d1	Pyrco.da.v2a1.snap.099950.t1, Pyrco.da.v2a1.chr12A.326250.t1, Pyrco.da.v2a1.chr13A.254680.t1, Pyrco.da.v2a1.chr17A.305120.t1
OG0004006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00393a	Pyrco.da.v2a1.chr7A.181630.t1
