query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
AT1G51650.1	PaF106G0300012586.01.P02	77.419	48	62	14	0	0	59	95.16	1	62	71	87	87	1	62	80	1.07e-35	114	286
AT1G51660.1	PaF106G0300012572.01.P01	81.771	157	192	35	0	0	169	88.02	143	334	367	52	52	1	192	219	3.51e-115	333	854
AT1G51680.1	PaF106G0100001040.01.P01	73.297	398	543	140	3	5	460	84.71	19	561	562	97	97	5	542	544	0	794	2051
AT1G51680.1	PaF106G0300013389.01.P01	69.455	382	550	152	4	16	453	82.36	21	561	562	96	96	8	550	552	0	786	2029
AT1G51690.1	PaF106G0300014018.01.P02	83.832	280	334	52	2	2	303	90.72	84	415	514	65	65	2	335	351	0	582	1500
AT1G51700.1	PaF106G0200009264.01.P01	80.769	42	52	10	0	0	48	92.31	30	81	195	27	27	39	90	278	2.87e-27	103	258
AT1G51700.1	PaF106G0200010711.01.P02	52.632	60	114	39	2	15	76	66.67	28	126	195	51	51	32	145	314	3.17e-32	117	294
AT1G51700.1	PaF106G0300014016.01.P02	54	81	150	49	3	20	98	65.33	18	158	195	72	72	5	143	223	1.14e-42	142	358
AT1G51700.1	PaF106G0400017756.01.P01	83.636	46	55	8	1	1	50	90.91	34	88	195	28	28	161	214	466	7.5e-28	108	269
AT1G51700.1	PaF106G0500020972.01.P01	82.759	48	58	10	0	0	53	91.38	30	87	195	30	30	36	93	329	2.97e-32	118	295
AT1G51700.1	PaF106G0600024018.01.P01	78.261	54	69	12	2	3	60	86.96	20	88	195	35	35	88	153	442	4.01e-34	125	313
AT1G51710.1	PaF106G0300014015.01.P01	78.814	372	472	94	2	6	410	86.86	12	482	483	98	98	1	467	467	0	734	1896
AT1G51720.1	PaF106G0300014013.01.P02	77.28	517	669	120	3	32	583	87.14	1	637	638	99	99	1	669	669	0	1059	2738
AT1G51730.1	PaF106G0300014012.01.P01	73.016	184	252	67	1	1	212	84.13	1	251	253	99	99	1	252	256	1.59e-114	328	841
AT1G51740.1	PaF106G0200008793.01.P01	73.226	227	310	82	1	1	266	85.81	1	310	311	99	99	1	309	309	1.56e-168	469	1208
AT1G51760.1	PaF106G0300014001.01.P01	68.539	305	445	135	2	5	365	82.02	1	440	441	99	99	1	445	445	0	637	1643
AT1G51760.1	PaF106G0700026559.01.P01	67.1	155	231	72	1	4	187	80.95	1	227	441	51	51	1	231	251	1.15e-110	325	834
AT1G51760.1	PaF106G0700026565.01.P01	70.112	312	445	128	2	5	372	83.6	1	440	441	99	99	1	445	445	0	648	1672
AT1G51770.1	PaF106G0300014000.01.P01	64.935	250	385	133	2	2	302	78.44	6	390	407	95	95	1	383	385	0	527	1358
AT1G51790.1	PaF106G0100005113.01.P01	44.783	103	230	92	2	35	126	54.78	27	222	883	22	22	84	312	320	2.12e-56	196	499
AT1G51790.1	PaF106G0300013977.01.P01	45.862	266	580	291	7	23	386	66.55	304	869	883	64	64	222	792	806	2.32e-180	540	1391
AT1G51790.1	PaF106G0300013994.01.P01	52.427	108	206	93	2	5	140	67.96	15	220	883	23	23	35	235	261	2.99e-63	213	543
AT1G51800.1	PaF106G0300012102.01.P01	57.534	126	219	89	3	4	165	75.34	678	894	895	24	24	9	225	225	9.7e-80	257	656
AT1G51800.1	PaF106G0300013973.01.P01	70	56	80	24	0	0	68	85	678	757	895	9	9	10	89	978	1.85e-29	125	315
AT1G51800.1	PaF106G0300013993.01.P01	53.348	478	896	386	14	32	640	71.43	7	894	895	99	99	7	878	878	0	947	2448
AT1G51805.1	PaF106G0300012102.01.P01	56.158	114	203	88	1	1	155	76.35	670	871	885	23	23	9	211	225	7.79e-75	243	621
AT1G51820.1	PaF106G0300012102.01.P01	58.128	118	203	84	1	1	155	76.35	671	872	886	23	23	9	211	225	2.85e-75	244	624
AT1G51830.2	PaF106G0300012102.01.P01	55.172	112	203	90	1	1	147	72.41	486	687	701	29	29	9	211	225	5.57e-73	235	600
AT1G51840.4	PaF106G0300013994.01.P01	51.381	93	181	86	2	2	122	67.4	18	198	208	87	87	34	212	261	2.19e-59	186	473
AT1G51850.2	PaF106G0300012102.01.P01	55.556	120	216	94	2	2	163	75.46	672	885	886	24	24	10	225	225	3.2e-77	250	638
AT1G51850.2	PaF106G0300013994.01.P01	52.427	108	206	94	3	4	139	67.48	17	220	886	23	23	40	243	261	2e-64	216	551
AT1G51860.1	PaF106G0300013978.01.P02	53.973	197	365	154	4	14	276	75.62	503	867	891	41	41	58	408	432	7.91e-136	412	1058
AT1G51880.2	PaF106G0300013978.01.P02	57.67	203	352	140	4	9	274	77.84	519	862	891	39	39	53	403	432	1.35e-141	427	1097
AT1G51890.2	PaF106G0300012102.01.P01	57.273	126	220	92	2	2	163	74.09	681	898	899	24	24	6	225	225	2.1e-79	256	654
AT1G51930.1	PaF106G0200010120.01.P01	47.826	22	46	24	0	0	31	67.39	80	125	133	35	35	126	171	210	3.88e-12	60.5	145
AT1G51940.1	PaF106G0300013933.01.P02	68.976	458	664	182	7	24	531	79.97	1	651	652	99	99	8	660	660	0	924	2387
AT1G51965.1	PaF106G0300013958.01.P01	72.37	461	637	173	1	3	542	85.09	20	653	654	97	97	26	662	663	0	943	2438
AT1G51980.1	PaF106G0300013960.01.P01	62.97	318	505	181	5	6	400	79.21	1	503	504	99	99	1	501	503	0	619	1596
AT1G51980.1	PaF106G0700026543.01.P03	59.656	312	523	190	6	21	390	74.57	1	503	504	99	99	1	522	524	0	591	1523
AT1G52080.1	PaF106G0300013964.01.P01	40.248	260	646	297	17	89	358	55.42	2	570	574	99	99	1	634	636	7.55e-120	367	943
AT1G52140.1	PaF106G0300013912.01.P01	47.664	102	214	90	8	22	136	63.55	1	204	209	98	98	1	202	204	8.93e-48	155	391
AT1G52150.3	PaF106G0300013909.01.P01	86.995	689	792	96	4	7	735	92.8	1	788	795	99	99	1	789	837	0	1424	3686
AT1G52155.1	PaF106G0300013887.01.P01	85.656	209	244	35	0	0	231	94.67	9	252	320	76	76	21	264	275	7.08e-159	444	1142
AT1G52160.1	PaF106G0100004699.01.P01	90.323	28	31	3	0	0	29	93.55	105	135	891	3	3	17	47	54	5.37e-13	63.9	154
AT1G52160.1	PaF106G0600024436.01.P01	90.323	28	31	3	0	0	29	93.55	105	135	891	3	3	17	47	54	5.37e-13	63.9	154
AT1G52190.1	PaF106G0700026435.01.P02	50	286	572	277	4	9	393	68.71	1	572	608	94	94	7	569	602	0	592	1527
AT1G52220.1	PaF106G0300013843.01.P01	55.696	88	158	57	2	13	110	69.62	1	156	157	99	99	1	147	147	1.35e-49	155	393
AT1G52230.1	PaF106G0300013834.01.P01	75.862	110	145	34	1	1	127	87.59	1	145	146	99	99	1	144	144	2.06e-78	228	581
AT1G52240.1	PaF106G0300013833.01.P01	65.356	266	407	119	6	22	315	77.4	155	542	544	71	71	1	404	404	4.4e-180	512	1318
AT1G52240.1	PaF106G0700026353.01.P02	60.879	277	455	155	7	23	329	72.31	1	446	544	82	82	1	441	476	7.09e-180	514	1324
AT1G52245.1	PaF106G0300013825.01.P01	86.17	81	94	13	0	0	87	92.55	1	94	95	99	99	1	94	100	4.96e-49	150	378
AT1G52260.1	PaF106G0300013829.01.P03	63.048	302	479	170	2	7	388	81	65	537	538	88	88	66	543	543	0	637	1644
AT1G52280.1	PaF106G0300013818.01.P01	92.271	191	207	15	1	1	199	96.14	1	206	207	99	99	1	207	207	4.9e-143	396	1018
AT1G52290.2	PaF106G0300013817.01.P01	51.97	211	406	116	8	79	263	64.78	4	364	384	94	94	46	417	569	2.87e-134	395	1015
AT1G52290.2	PaF106G0700026363.01.P01	75.817	116	153	36	1	1	135	88.24	207	359	384	40	40	1	152	311	3.49e-81	250	639
AT1G52300.1	PaF106G0300013815.01.P01	88.421	84	95	11	0	0	90	94.74	1	95	96	99	99	1	95	95	2.74e-58	173	439
AT1G52310.1	PaF106G0700028915.01.P01	46.988	78	166	83	4	5	111	66.87	50	212	553	29	29	59	222	249	3.49e-46	162	409
AT1G52315.1	PaF106G0300013802.01.P01	51.445	89	173	82	2	2	119	68.79	2	173	348	49	49	1	172	448	2.5e-53	181	460
AT1G52320.5	PaF106G0300013800.01.P01	80.328	49	61	12	0	0	56	91.8	1	61	799	8	8	1	61	774	1.51e-24	109	272
AT1G52325.1	PaF106G0600021636.01.P01	62.667	47	75	28	0	0	63	84	46	120	146	82	51	718	792	860	2.36e-26	102	255
AT1G52325.1	PaF106G0600021636.01.P01	75	33	44	11	0	0	40	90.91	1	44	146	82	30	609	652	860	1.52e-17	77.8	190
AT1G52330.2	PaF106G0300013798.01.P01	49.724	90	181	85	2	6	121	66.85	16	192	228	78	78	14	192	213	6.93e-56	177	448
AT1G52340.1	PaF106G0200007160.01.P02	73.022	203	278	72	2	3	236	84.89	8	285	286	97	97	2	276	276	4.43e-145	408	1048
AT1G52343.1	PaF106G0300013796.01.P01	38.012	65	171	85	5	21	98	57.31	84	248	250	66	66	122	277	278	7.4e-26	102	253
AT1G52360.1	PaF106G0300013778.01.P03	86.933	805	926	115	3	6	876	94.6	1	926	927	99	99	1	920	920	0	1679	4347
AT1G52380.1	PaF106G0300013777.01.P01	48.78	220	451	182	10	49	296	65.63	1	439	441	99	99	1	414	415	7.45e-112	335	858
AT1G52420.1	PaF106G0300013768.01.P01	59.691	425	712	223	10	64	512	71.91	15	670	671	98	98	21	724	725	0	770	1989
AT1G52500.2	PaF106G0300013586.01.P06	51.695	122	236	56	4	58	140	59.32	155	338	391	47	47	1	230	233	1.09e-64	206	523
AT1G52510.1	PaF106G0300013587.01.P03	73.408	196	267	63	1	8	226	84.64	91	349	381	68	68	1	267	272	5.78e-147	416	1070
AT1G52520.1	PaF106G0200007703.01.P01	28.276	41	145	103	1	1	83	57.24	408	552	704	21	21	156	299	463	2.03e-19	91.7	226
AT1G52520.1	PaF106G0200007786.01.P01	45.909	101	220	114	5	5	140	63.64	466	685	704	31	31	4	218	234	2.45e-53	183	464
AT1G52530.1	PaF106G0300013588.01.P01	80.251	256	319	63	0	0	283	88.71	1	319	320	99	99	44	362	362	0	537	1384
AT1G52540.1	PaF106G0300013604.01.P01	66.78	197	295	96	2	2	244	82.71	1	293	351	83	83	1	295	295	9.3e-153	431	1107
AT1G52560.2	PaF106G0300013648.01.P01	48.583	120	247	92	10	35	160	64.78	1	225	226	99	99	1	234	234	1.36e-58	184	467
AT1G52565.1	PaF106G0300013651.01.P01	48.252	69	143	45	8	29	86	60.14	1	129	130	99	99	1	128	128	3.52e-22	84.7	208
AT1G52570.2	PaF106G0100005570.01.P01	67.118	545	812	252	6	15	652	80.3	5	810	811	99	99	4	806	806	0	1146	2964
AT1G52570.2	PaF106G0300013652.01.P01	77.708	495	637	139	2	3	566	88.85	2	638	811	79	79	5	638	656	0	1064	2752
AT1G52570.2	PaF106G0700026241.01.P01	76.458	354	463	106	3	3	409	88.34	350	810	811	57	57	7	468	468	0	758	1956
AT1G52590.1	PaF106G0300013662.01.P01	88.034	103	117	14	0	0	111	94.87	56	172	173	68	68	1	117	117	2.29e-66	197	502
AT1G52600.1	PaF106G0300013668.01.P01	94.444	170	180	10	0	0	176	97.78	1	180	181	99	99	1	180	180	4.33e-124	346	888
AT1G52620.1	PaF106G0300013670.01.P01	52.137	427	819	382	5	10	573	69.96	1	814	820	99	99	1	814	824	0	844	2180
AT1G52630.1	PaF106G0300013673.01.P02	76.818	338	440	101	1	1	384	87.27	1	439	440	99	99	1	440	440	0	708	1827
AT1G52640.1	PaF106G0300013676.01.P01	66.109	316	478	161	1	1	387	80.96	37	514	524	91	91	49	525	525	0	681	1758
AT1G52660.1	PaF106G0300013664.01.P01	49.561	113	228	114	1	1	158	69.3	144	371	380	60	60	1	227	1008	5.86e-68	231	588
AT1G52670.1	PaF106G0300013698.01.P03	46.23	141	305	131	4	33	185	60.66	1	274	275	99	99	1	303	303	2.96e-80	244	622
AT1G52690.2	PaF106G0300013701.01.P01	37.791	65	172	90	5	17	94	54.65	1	163	170	96	96	1	164	172	8.08e-24	91.7	226
AT1G52700.2	PaF106G0300013709.01.P01	74.609	191	256	64	1	1	221	86.33	1	255	256	99	99	1	256	257	1.19e-141	397	1020
AT1G52720.1	PaF106G0300013714.01.P01	50.847	60	118	51	4	7	79	66.95	1	112	118	95	95	1	117	119	6.17e-31	106	264
AT1G52720.1	PaF106G0700026310.01.P01	49.123	56	114	46	4	12	68	59.65	11	114	118	88	88	10	121	124	1.63e-26	95.1	235
AT1G52730.2	PaF106G0700026315.01.P01	82.229	273	332	57	1	2	300	90.36	1	330	344	96	96	1	332	347	0	577	1487
AT1G52740.1	PaF106G0100005460.01.P01	86.765	118	136	16	1	2	127	93.38	1	134	135	99	99	1	136	136	6.2e-75	218	556
AT1G52740.1	PaF106G0700026316.01.P01	83.942	115	137	19	1	3	123	89.78	1	134	135	99	99	1	137	137	4.18e-76	221	564
AT1G52760.1	PaF106G0500019787.01.P01	79.808	249	312	63	0	0	285	91.35	19	330	333	94	94	6	317	317	0	550	1417
AT1G52770.1	PaF106G0300013722.01.P01	55.442	163	294	106	9	25	202	68.71	162	454	455	64	64	41	310	310	7.31e-99	298	763
AT1G52780.1	PaF106G0300013729.01.P01	56.041	603	1076	415	21	58	760	70.63	12	1059	1060	99	99	16	1061	1067	0	1162	3006
AT1G52790.1	PaF106G0300013733.01.P01	63.192	194	307	111	2	2	236	76.87	3	309	311	99	99	7	311	312	1.1e-144	409	1051
AT1G52800.1	PaF106G0300013734.01.P01	51.961	159	306	146	1	1	215	70.26	9	314	315	97	97	8	312	312	6.82e-120	347	889
AT1G52800.1	PaF106G0300013735.01.P01	50.163	154	307	152	1	1	212	69.06	8	314	315	97	97	12	317	317	7.34e-116	337	863
AT1G52820.2	PaF106G0300013738.01.P01	70.339	166	236	67	1	3	195	82.63	1	236	260	91	91	1	233	321	1.54e-123	354	908
AT1G52825.1	PaF106G0100000344.01.P01	81.944	59	72	13	0	0	70	97.22	1	72	79	91	91	1	72	76	1.26e-31	104	260
AT1G52855.1	PaF106G0300011836.01.P01	72.059	49	68	19	0	0	62	91.18	1	68	69	99	99	1	68	68	1.34e-35	114	285
AT1G52870.2	PaF106G0300011820.01.P01	69.818	192	275	71	2	12	220	80	63	337	367	75	75	64	326	354	5.78e-142	406	1044
AT1G52870.2	PaF106G0400015967.01.P01	69.657	264	379	85	8	30	300	79.16	4	360	367	97	97	2	372	377	0	511	1317
AT1G52880.1	PaF106G0400017892.01.P01	75.676	140	185	37	3	8	157	84.86	1	180	321	56	56	1	182	365	7.56e-96	287	735
AT1G52880.1	PaF106G0700029265.01.P01	70.115	122	174	48	2	4	146	83.91	13	183	321	53	53	5	177	384	4.35e-86	263	672
AT1G52890.1	PaF106G0400014754.01.P01	67.879	112	165	47	2	6	128	77.58	10	169	318	50	50	5	168	292	2.65e-77	238	606
AT1G52900.1	PaF106G0400015981.01.P01	54.974	105	191	85	1	1	140	73.3	9	199	200	96	96	1	190	199	2.41e-72	217	552
AT1G52930.1	PaF106G0400015988.01.P01	84.426	206	244	38	0	0	229	93.85	75	318	321	76	76	1	244	244	4.76e-162	451	1160
AT1G52980.1	PaF106G0400015996.01.P01	72.467	379	523	136	3	8	444	84.89	3	523	577	90	90	4	520	522	0	793	2049
AT1G53000.2	PaF106G0400016013.01.P01	85.305	238	279	41	0	0	259	92.83	35	313	314	89	89	26	304	304	0	511	1315
AT1G53010.1	PaF106G0400016015.01.P01	31.847	50	157	87	7	20	76	48.41	30	172	179	80	80	38	188	193	2.36e-13	64.7	156
AT1G53010.1	PaF106G0400016016.01.P01	23.889	43	180	116	4	21	85	47.22	9	172	179	92	92	50	224	315	1.53e-14	69.7	169
AT1G53035.1	PaF106G0400016028.01.P01	65.278	94	144	50	0	0	114	79.17	7	150	151	95	95	1	144	144	1.31e-64	193	491
AT1G53035.1	PaF106G0400017785.01.P01	64.828	94	145	51	0	0	113	77.93	6	150	151	96	96	3	147	147	9.43e-66	196	499
AT1G53040.2	PaF106G0400016029.01.P03	60.545	333	550	185	12	32	408	74.18	7	539	541	99	99	71	605	609	0	595	1533
AT1G53050.1	PaF106G0100006720.01.P01	71.154	296	416	99	3	21	344	82.69	90	500	695	59	59	23	422	422	0	584	1505
AT1G53050.1	PaF106G0400016030.01.P05	70.827	505	713	171	10	37	579	81.21	1	686	695	99	99	1	703	710	0	1003	2592
AT1G53090.1	PaF106G0400016032.01.P01	63.474	570	898	217	14	111	661	73.61	1	794	795	99	99	15	905	905	0	1049	2712
AT1G53120.1	PaF106G0400016035.01.P02	65	208	320	112	0	0	254	79.38	1	320	321	99	99	34	353	353	1.39e-150	426	1095
AT1G53130.1	PaF106G0400016036.01.P01	51.562	66	128	52	4	10	84	65.62	42	168	169	75	75	27	145	145	1.04e-33	115	289
AT1G53130.1	PaF106G0400016037.01.P01	50	70	140	62	2	8	88	62.86	27	166	169	83	83	17	148	155	3.59e-40	132	333
AT1G53140.1	PaF106G0400016038.01.P01	75.359	630	836	170	11	36	709	84.81	5	817	818	99	99	9	831	831	0	1246	3223
AT1G53160.1	PaF106G0400016074.01.P01	77.778	70	90	19	1	1	76	84.44	54	143	175	51	51	66	154	162	1.95e-44	144	362
AT1G53163.1	PaF106G0200009444.01.P01	48.571	34	70	33	2	3	42	60	3	70	301	23	23	2	70	236	1.36e-11	62.8	151
AT1G53170.1	PaF106G0400015605.01.P01	54.167	65	120	45	1	10	73	60.83	15	134	186	65	65	16	125	231	2.27e-24	95.1	235
AT1G53170.1	PaF106G0400016083.01.P01	74.684	59	79	16	1	4	65	82.28	12	86	186	40	40	3	81	229	3.77e-34	120	300
AT1G53190.1	PaF106G0400016182.01.P01	39.367	224	569	247	23	98	289	50.79	1	493	495	99	99	32	578	580	3.83e-102	317	812
AT1G53190.1	PaF106G0800031045.01.P02	50	57	114	49	1	8	79	69.3	375	488	495	23	23	602	707	708	2.58e-34	136	343
AT1G53200.1	PaF106G0400016184.01.P01	33.797	170	503	299	15	34	266	52.88	120	603	614	79	79	1	488	498	1.57e-76	251	642
AT1G53210.1	PaF106G0300013146.01.P01	64.49	158	245	87	0	0	203	82.86	63	307	586	42	42	58	302	306	1.16e-114	343	880
AT1G53210.1	PaF106G0400016197.01.P02	64.931	187	288	91	5	10	231	80.21	19	303	586	49	49	19	299	299	4.54e-127	374	961
AT1G53210.1	PaF106G0400016198.01.P01	63.047	360	571	204	4	7	457	80.04	19	585	586	97	97	26	593	593	0	743	1918
AT1G53230.1	PaF106G0300013150.01.P01	44.624	166	372	157	13	49	202	54.3	34	378	392	88	88	13	362	378	1.73e-68	220	561
AT1G53230.1	PaF106G0300013171.01.P01	44.211	168	380	147	15	65	207	54.47	34	378	392	88	88	13	362	378	4.04e-68	219	558
AT1G53230.1	PaF106G0400017681.01.P01	72.414	63	87	24	0	0	74	85.06	23	109	392	22	22	87	173	288	7.95e-38	137	346
AT1G53240.1	PaF106G0400016208.01.P01	85.417	287	336	45	1	4	310	92.26	6	341	342	98	98	7	338	339	0	583	1502
AT1G53250.1	PaF106G0400016213.01.P02	37.629	73	194	109	3	12	120	61.86	150	341	372	52	52	1	184	197	1.03e-29	113	282
AT1G53250.1	PaF106G0400016216.01.P01	57.143	36	63	27	0	0	50	79.37	165	227	372	17	17	1	63	96	5.12e-18	78.2	191
AT1G53260.1	PaF106G0400016252.01.P01	62.044	85	137	35	3	17	95	69.34	1	129	272	47	47	140	267	357	6.8e-41	144	362
AT1G53270.1	PaF106G0300013201.01.P01	66.265	165	249	64	2	20	196	78.71	359	587	591	39	39	220	468	471	5.63e-104	322	824
AT1G53270.1	PaF106G0400016253.01.P01	64.426	393	610	193	5	24	467	76.56	1	590	591	99	99	1	606	606	0	771	1990
AT1G53280.2	PaF106G0400016256.01.P01	72.274	232	321	89	0	0	273	85.05	53	373	377	85	85	54	374	442	6.13e-169	478	1231
AT1G53290.1	PaF106G0400016258.01.P03	69.577	247	355	93	4	15	289	81.41	1	344	346	99	99	1	351	351	0	506	1303
AT1G53300.1	PaF106G0400016260.01.P01	71.914	233	324	88	1	3	268	82.72	375	698	700	46	46	1	321	322	1.17e-169	488	1256
AT1G53310.2	PaF106G0300013259.01.P01	88.12	853	968	112	3	3	914	94.42	1	967	968	99	99	1	966	966	0	1759	4555
AT1G53310.2	PaF106G0400016272.01.P01	87.262	596	683	85	2	2	649	95.02	285	967	968	71	71	1	681	681	0	1238	3202
AT1G53320.1	PaF106G0400016299.01.P01	71.429	280	392	90	6	22	313	79.85	1	379	380	99	99	3	385	385	0	541	1395
AT1G53330.2	PaF106G0500021073.01.P01	54.701	192	351	159	0	0	250	71.23	1	351	368	95	95	106	456	462	3.5e-129	378	970
AT1G53345.1	PaF106G0500021324.01.P02	64.486	207	321	105	5	9	247	76.95	7	324	326	98	98	2	316	321	9.09e-146	413	1061
AT1G53350.1	PaF106G0100000526.01.P01	36.903	348	943	546	20	49	537	56.95	1	899	907	99	99	1	938	949	3.55e-179	542	1397
AT1G53350.1	PaF106G0100000566.01.P01	37.152	347	934	543	19	44	549	58.78	1	899	907	99	99	1	925	933	0	559	1441
AT1G53350.1	PaF106G0100000575.01.P01	37.34	351	940	536	19	53	546	58.09	1	899	907	99	99	1	928	935	0	556	1433
AT1G53350.1	PaF106G0100000577.01.P02	37.152	347	934	543	18	44	546	58.46	1	899	907	99	99	1	925	933	0	555	1429
AT1G53350.1	PaF106G0100000580.01.P01	36.982	348	941	538	20	55	542	57.6	1	899	907	99	99	1	928	935	7.02e-178	538	1387
AT1G53350.1	PaF106G0100000585.01.P01	37.073	347	936	534	21	55	545	58.23	1	899	907	99	99	1	918	926	3.61e-177	536	1382
AT1G53350.1	PaF106G0100000617.01.P02	38.07	359	943	525	21	59	554	58.75	1	899	907	99	99	1	928	935	0	564	1454
AT1G53350.1	PaF106G0100000620.01.P01	38.07	359	943	525	21	59	554	58.75	1	899	907	99	99	1	928	935	0	564	1454
AT1G53350.1	PaF106G0100000625.01.P01	37.821	354	936	535	19	47	541	57.8	1	898	907	99	99	1	927	942	0	560	1444
AT1G53380.1	PaF106G0400016344.01.P01	60.137	264	439	160	4	15	332	75.63	15	453	454	97	97	80	503	511	5.24e-178	507	1306
AT1G53390.1	PaF106G0200009479.01.P01	66.996	745	1112	324	8	43	884	79.5	32	1109	1110	97	97	17	1119	1119	0	1553	4022
AT1G53400.1	PaF106G0400016351.01.P01	81.579	93	114	21	0	0	109	95.61	1	114	115	99	99	1	114	114	1.39e-71	208	530
AT1G53420.1	PaF106G0400016376.01.P01	57.612	333	578	218	8	27	422	73.01	370	929	954	59	59	18	586	626	0	669	1725
AT1G53420.1	PaF106G0400016380.01.P01	57.293	491	857	340	7	26	625	72.93	68	902	954	88	88	4	856	922	0	995	2573
AT1G53430.1	PaF106G0200009526.01.P01	58.667	88	150	61	1	1	117	78	656	804	1039	14	14	32	181	211	2.49e-53	185	469
AT1G53430.1	PaF106G0400016369.01.P01	56.458	306	542	224	7	12	398	73.43	1	538	1039	52	52	1	534	544	0	597	1540
AT1G53430.1	PaF106G0500020865.01.P01	66.667	50	75	25	0	0	55	73.33	682	756	1039	7	7	163	237	305	2.89e-24	104	259
AT1G53430.1	PaF106G0600022907.01.P01	53.271	114	214	96	2	4	152	71.03	739	949	1039	20	20	3	215	280	1.41e-68	230	587
AT1G53440.1	PaF106G0200009526.01.P01	58	87	150	62	1	1	117	78	654	802	1036	14	14	32	181	211	4.22e-53	184	467
AT1G53440.1	PaF106G0500020865.01.P01	66.667	50	75	25	0	0	55	73.33	680	754	1036	7	7	163	237	305	2.67e-24	104	259
AT1G53440.1	PaF106G0600022907.01.P01	53.271	114	214	96	2	4	152	71.03	737	947	1036	20	20	3	215	280	1.09e-68	231	588
AT1G53450.2	PaF106G0400016367.01.P01	64.916	309	476	143	6	24	369	77.52	1	453	454	99	99	1	475	475	0	625	1612
AT1G53460.1	PaF106G0400016365.01.P01	46.931	130	277	134	6	13	177	63.9	39	308	315	86	86	53	323	325	2.12e-71	223	569
AT1G53490.1	PaF106G0400016395.01.P03	76.433	240	314	59	7	15	272	86.62	1	303	305	99	99	1	310	310	1.33e-177	492	1267
AT1G53500.1	PaF106G0300012547.01.P01	83.459	555	665	108	2	2	611	91.88	4	667	668	99	99	3	666	669	0	1184	3064
AT1G53500.1	PaF106G0400016401.01.P01	84.418	493	584	84	2	7	535	91.61	87	665	668	87	87	1	582	587	0	1042	2695
AT1G53510.1	PaF106G0400016409.01.P01	70.813	444	627	148	8	35	503	80.22	1	612	616	99	99	1	607	609	0	846	2186
AT1G53520.1	PaF106G0400016424.01.P01	66.968	148	221	72	1	1	176	79.64	66	286	288	77	77	60	279	280	3.2e-99	291	746
AT1G53530.1	PaF106G0400016427.01.P01	64.848	107	165	58	0	0	133	80.61	3	167	169	98	98	1	165	166	4.24e-78	229	584
AT1G53540.1	PaF106G0200009899.01.P01	72.727	112	154	37	2	5	133	86.36	6	157	158	96	96	4	154	154	6.44e-80	233	593
AT1G53540.1	PaF106G0600022142.01.P01	73.626	67	91	24	0	0	82	90.11	52	142	158	58	58	2	92	136	2.25e-45	144	364
AT1G53560.1	PaF106G0400017384.01.P04	59.677	74	124	42	2	8	84	67.74	16	133	154	77	77	24	145	318	7.32e-36	125	315
AT1G53570.6	PaF106G0100001788.01.P01	56.41	88	156	63	3	5	118	75.64	319	470	525	29	29	2	156	508	1.23e-54	191	485
AT1G53570.6	PaF106G0400014920.01.P04	59.823	338	565	177	13	50	402	71.15	1	524	525	99	99	1	556	643	0	598	1541
AT1G53580.1	PaF106G0300012483.01.P01	83.682	200	239	39	0	0	220	92.05	51	289	295	81	81	52	290	300	1.75e-152	428	1100
AT1G53590.1	PaF106G0400016436.01.P05	66.283	403	608	195	3	10	480	78.95	2	602	752	80	80	5	609	654	0	837	2161
AT1G53600.1	PaF106G0400016446.01.P01	59.352	403	679	276	0	0	524	77.17	36	714	718	95	95	31	709	714	0	815	2105
AT1G53645.1	PaF106G0400016791.01.P01	51.911	163	314	104	4	47	203	64.65	231	522	524	56	56	11	299	300	3.56e-97	296	757
AT1G53650.1	PaF106G0500020065.01.P01	67.79	181	267	78	4	8	204	76.4	50	311	315	83	83	134	397	399	8.32e-122	355	910
AT1G53660.3	PaF106G0400016487.01.P01	79.872	250	313	58	2	5	285	91.05	19	328	351	88	88	1	311	337	6.18e-180	501	1290
AT1G53670.1	PaF106G0400016413.01.P01	66.304	122	184	61	1	1	151	82.07	12	195	203	91	91	14	196	198	3.57e-87	254	650
AT1G53700.1	PaF106G0400016514.01.P01	65.014	236	363	113	5	14	284	78.24	40	393	477	74	74	52	409	410	4.7e-164	469	1206
AT1G53708.1	PaF106G0300014262.01.P01	83.784	31	37	6	0	0	34	91.89	12	48	110	34	34	27	63	63	6.2e-19	73.6	179
AT1G53710.1	PaF106G0300014263.01.P01	57.955	306	528	212	5	10	398	75.38	6	527	529	99	99	5	528	528	0	608	1567
AT1G53720.1	PaF106G0400016626.01.P01	70.669	359	508	121	7	28	411	80.91	1	487	507	96	96	1	501	647	0	722	1863
AT1G53730.2	PaF106G0300014258.01.P01	65.124	394	605	196	8	15	475	78.51	120	718	721	83	83	1	596	598	0	701	1809
AT1G53750.1	PaF106G0300014257.01.P01	96.884	342	353	11	0	0	349	98.87	7	359	427	83	83	6	358	374	0	703	1815
AT1G53760.1	PaF106G0300014256.01.P01	64.286	144	224	77	2	3	177	79.02	48	270	273	82	82	4	225	227	1.7e-92	272	695
AT1G53770.1	PaF106G0300014255.01.P01	58.813	337	573	190	11	46	425	74.17	24	563	564	96	96	17	576	576	0	676	1744
