query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
AT1G22780.1	Vitvi05_01chr18g23860_t001_CDS1.prot	96.053	146	152	6	0	0	150	98.68	2	153	153	99	99	50	201	201	5.08e-107	303	776
AT1G22790.2	Vitvi05_01chr18g23890_t001_CDS1.prot	57.143	124	217	82	5	11	150	69.12	1	217	217	100	100	1	206	206	4.09e-69	210	534
AT1G22800.1	Vitvi05_01chr18g33240_t001_CDS1.prot	78.704	255	324	62	4	7	284	87.65	33	356	356	91	91	24	340	340	0	519	1336
AT1G22810.1	Vitvi05_01chr18g33320_t001_CDS1.prot	55.085	65	118	51	1	2	87	73.73	11	128	145	81	81	15	130	163	2.76e-37	125	313
AT1G22840.1	Vitvi05_01chr18g34020_t001_CDS1.prot	90.179	101	112	11	0	0	105	93.75	1	112	115	97	97	1	112	113	3.32e-73	213	541
AT1G22850.1	Vitvi05_01chr18g35020_t001_CDS1.prot	79.798	237	297	58	2	2	260	87.54	40	336	345	86	86	39	333	334	3.34e-153	433	1114
AT1G22860.1	Vitvi05_01chr10g21460_t001_CDS1.prot	63.96	646	1010	331	7	33	787	77.92	4	985	985	99	99	8	1012	1012	0	1283	3320
AT1G22870.1	Vitvi05_01chr18g35300_t001_CDS1.prot	67.548	639	946	261	12	46	743	78.54	1	914	914	100	100	1	932	932	0	1224	3168
AT1G22880.1	Vitvi05_01chr18g35570_t001_CDS1.prot	77.273	357	462	104	1	1	401	86.8	23	483	485	95	95	32	493	495	0	746	1926
AT1G22882.1	Vitvi05_01chr18g35660_t001_CDS1.prot	49.416	254	514	224	9	36	339	65.95	162	661	661	76	76	96	587	587	5.46e-155	459	1182
AT1G22900.1	Vitvi05_01chr08g22310_t001_CDS1.prot	54.301	101	186	80	3	5	134	72.04	12	193	194	94	94	4	188	190	4.33e-66	201	511
AT1G22910.2	Vitvi05_01chr18g06080_t001_CDS1.prot	77.381	65	84	19	0	0	75	89.29	7	90	243	35	35	10	93	277	1.63e-43	148	373
AT1G22910.2	Vitvi05_01chr18g36620_t001_CDS1.prot	65.482	129	197	51	7	17	145	73.6	7	197	243	79	79	10	195	270	7.88e-75	228	581
AT1G22920.1	Vitvi05_01chr03g04860_t001_CDS1.prot	84.831	302	356	51	2	3	328	92.13	4	358	358	99	99	8	361	361	0	622	1604
AT1G22930.1	Vitvi05_01chr12g19730_t001_CDS1.prot	55.36	630	1138	454	16	54	798	70.12	43	1127	1132	96	96	46	1182	1187	0	1150	2974
AT1G22940.1	Vitvi05_01chr12g20420_t001_CDS1.prot	73	365	500	134	1	1	428	85.6	20	518	523	95	95	61	560	566	0	751	1938
AT1G22960.1	Vitvi05_01chr01g05550_t001_CDS1.prot	48.329	347	718	362	4	9	490	68.25	5	716	719	99	99	1	715	719	0	696	1797
AT1G22970.1	Vitvi05_01chr01g05580_t001_CDS1.prot	57.104	209	366	148	4	9	269	73.5	1	358	358	100	100	1	365	365	3.02e-143	410	1053
AT1G22985.1	Vitvi05_01chr02g01120_t001_CDS1.prot	51.678	77	149	51	5	21	91	61.07	3	136	160	84	84	35	177	328	3.03e-32	117	292
AT1G22985.1	Vitvi05_01chr16g17990_t001_CDS1.prot	51.773	73	141	50	5	18	86	60.99	3	133	160	82	82	37	169	342	5.92e-31	114	284
AT1G22990.1	Vitvi05_01chr01g05950_t001_CDS1.prot	61.184	93	152	54	2	5	120	78.95	1	152	153	99	99	1	147	171	6.53e-65	196	497
AT1G22990.1	Vitvi05_01chr14g15420_t001_CDS1.prot	62.745	96	153	51	3	6	118	77.12	1	153	153	100	100	1	147	147	5.75e-63	190	482
AT1G23000.1	Vitvi05_01chr01g05960_t001_CDS1.prot	41.928	174	415	161	20	80	218	52.53	1	359	359	100	100	1	391	391	1.15e-58	194	494
AT1G23000.1	Vitvi05_01chr14g15400_t001_CDS1.prot	67.073	55	82	27	0	0	69	84.15	7	88	359	23	23	6	87	203	1.98e-31	117	294
AT1G23010.1	Vitvi05_01chr01g05980_t001_CDS1.prot	73.599	407	553	139	3	7	461	83.36	31	580	582	95	95	28	576	578	0	858	2217
AT1G23010.1	Vitvi05_01chr01g05990_t001_CDS1.prot	73.503	405	551	143	2	3	459	83.3	31	580	582	95	95	28	576	578	0	861	2224
AT1G23030.1	Vitvi05_01chr01g06060_t001_CDS1.prot	62.097	385	620	192	8	43	465	75	29	612	613	95	95	26	638	640	0	723	1866
AT1G23030.1	Vitvi05_01chr07g26940_t001_CDS1.prot	52.874	46	87	41	0	0	65	74.71	230	316	613	14	14	840	926	1425	1.3e-26	115	289
AT1G23030.1	Vitvi05_01chr18g14610_t001_CDS1.prot	56.944	41	72	31	0	0	55	76.39	242	313	613	12	12	255	326	767	1.13e-23	106	264
AT1G23060.1	Vitvi05_01chr01g06230_t001_CDS1.prot	63.636	56	88	32	0	0	71	80.68	1	88	368	24	24	1	88	594	4.63e-31	124	310
AT1G23070.1	Vitvi05_01chr11g00890_t001_CDS1.prot	70.305	277	394	106	3	11	317	80.46	8	392	404	95	95	16	407	433	0	539	1389
AT1G23080.4	Vitvi05_01chr01g06250_t001_CDS1.prot	73.503	491	668	107	15	70	532	79.64	1	616	616	100	100	1	650	650	0	904	2336
AT1G23090.1	Vitvi05_01chr01g06460_t001_CDS1.prot	77.6	485	625	137	1	3	551	88.16	1	622	632	98	98	17	641	653	0	1011	2613
AT1G23100.1	Vitvi05_01chr01g06480_t001_CDS1.prot	78.571	77	98	21	0	0	88	89.8	1	98	98	100	100	1	98	98	3.05e-52	158	400
AT1G23100.1	Vitvi05_01chr06g16720_t001_CDS1.prot	76.531	75	98	23	0	0	91	92.86	1	98	98	100	100	1	98	98	1.21e-52	159	403
AT1G23100.1	Vitvi05_01chr08g10030_t001_CDS1.prot	75.51	74	98	24	0	0	88	89.8	1	98	98	100	100	1	98	98	8.29e-51	155	391
AT1G23110.5	Vitvi05_01chr01g06530_t001_CDS1.prot	73.2	183	250	65	2	2	208	83.2	1	249	249	100	100	1	249	249	7.08e-136	382	981
AT1G23110.5	Vitvi05_01chr05g24950_t001_CDS1.prot	80.556	58	72	14	0	0	64	88.89	76	147	249	29	29	184	255	529	1.23e-32	124	311
AT1G23170.2	Vitvi05_01chr01g06780_t001_CDS1.prot	58.633	326	556	212	8	18	408	73.38	13	565	616	90	90	17	557	595	0	618	1593
AT1G23180.1	Vitvi05_01chr01g06800_t001_CDS1.prot	61.705	485	786	268	5	33	606	77.1	78	835	835	91	91	101	881	881	0	925	2391
AT1G23180.1	Vitvi05_01chr02g13270_t001_CDS1.prot	78.049	64	82	18	0	0	69	84.15	110	191	835	10	10	9	90	91	7.71e-36	130	327
AT1G23180.1	Vitvi05_01chr05g20710_t001_CDS1.prot	70.423	100	142	42	0	0	116	81.69	143	284	835	17	17	1	142	167	1.3e-59	199	507
AT1G23190.1	Vitvi05_01chr01g06900_t001_CDS1.prot	85.788	501	584	82	1	1	550	94.18	1	584	584	100	100	2	584	584	0	1052	2720
AT1G23200.1	Vitvi05_01chr01g06910_t001_CDS1.prot	56.53	303	536	192	10	41	365	68.1	35	555	555	94	94	26	535	535	0	573	1476
AT1G23220.1	Vitvi05_01chr01g07070_t001_CDS1.prot	76.562	98	128	27	1	3	106	82.81	1	128	130	98	98	3	127	128	8.87e-68	200	509
AT1G23230.3	Vitvi05_01chr01g07140_t001_CDS1.prot	72.012	1181	1640	382	9	77	1354	82.56	14	1586	1597	98	98	8	1637	1646	0	2347	6083
AT1G23260.1	Vitvi05_01chr01g07350_t001_CDS1.prot	81.457	123	151	27	1	1	138	91.39	10	159	159	94	94	16	166	166	2.19e-92	265	677
AT1G23270.1	Vitvi05_01chr02g18450_t001_CDS1.prot	31.844	57	179	88	5	34	82	45.81	3	176	181	96	96	5	154	307	6.23e-15	71.2	173
AT1G23280.1	Vitvi05_01chr14g07010_t001_CDS1.prot	64.452	194	301	97	4	10	223	74.09	1	295	304	97	97	1	297	303	1.74e-113	330	845
AT1G23280.1	Vitvi05_01chr17g13400_t001_CDS1.prot	78.344	123	157	32	1	2	132	84.08	1	157	304	52	52	1	155	495	4.56e-85	264	674
AT1G23290.1	Vitvi05_01chr01g09970_t001_CDS1.prot	85.714	126	147	21	0	0	137	93.2	1	147	147	100	100	1	147	147	1.34e-90	259	662
AT1G23290.1	Vitvi05_01chr14g25810_t001_CDS1.prot	86.395	127	147	20	0	0	136	92.52	1	147	147	100	100	1	147	147	6.4e-92	263	671
AT1G23290.1	Vitvi05_01chr17g13260_t001_CDS1.prot	87.075	128	147	19	0	0	137	93.2	1	147	147	100	100	1	147	147	2.52e-92	264	674
AT1G23300.1	Vitvi05_01chr01g09990_t001_CDS1.prot	69.345	328	473	145	0	0	391	82.66	24	496	516	92	92	33	505	510	0	666	1719
AT1G23310.1	Vitvi05_01chr01g10110_t001_CDS1.prot	86.1	415	482	67	0	0	451	93.57	1	482	482	100	100	1	482	482	0	875	2260
AT1G23320.1	Vitvi05_01chr08g01470_t001_CDS1.prot	60.714	34	56	15	2	7	44	78.57	154	209	389	14	14	507	555	564	4.14e-14	73.9	180
AT1G23350.1	Vitvi05_01chr01g10490_t001_CDS1.prot	34.416	53	154	91	3	10	83	53.9	10	153	160	90	90	19	172	179	1.31e-19	80.9	198
AT1G23360.3	Vitvi05_01chr01g10600_t001_CDS1.prot	70.807	114	161	47	0	0	132	81.99	1	161	161	100	100	99	259	259	1.17e-80	239	609
AT1G23380.1	Vitvi05_01chr01g10660_t001_CDS1.prot	68.788	227	330	90	9	13	272	82.42	1	328	328	100	100	1	319	319	6.28e-150	424	1089
AT1G23390.1	Vitvi05_01chr01g10720_t001_CDS1.prot	44.565	164	368	186	10	18	226	61.41	20	385	395	93	93	30	381	392	1.5e-99	301	771
AT1G23400.1	Vitvi05_01chr01g10790_t001_CDS1.prot	68.843	232	337	96	2	9	261	77.45	1	336	565	59	59	1	329	335	1.89e-159	458	1178
AT1G23400.1	Vitvi05_01chr01g10940_t001_CDS1.prot	62.587	358	572	191	8	23	424	74.13	1	561	565	99	99	1	560	562	0	682	1760
AT1G23410.1	Vitvi05_01chr07g07330_t001_CDS1.prot	91.083	143	157	14	0	0	148	94.27	1	157	157	100	100	1	157	157	1.39e-86	250	638
AT1G23410.1	Vitvi05_01chr08g17260_t001_CDS1.prot	100	76	76	0	0	0	76	100	1	76	157	48	48	181	256	309	1.46e-47	156	394
AT1G23410.1	Vitvi05_01chr14g11280_t001_CDS1.prot	98.701	76	77	1	0	0	77	100	1	77	157	49	49	367	443	449	3.53e-46	155	393
AT1G23410.1	Vitvi05_01chr14g11310_t001_CDS1.prot	100	76	76	0	0	0	76	100	1	76	157	48	48	457	532	539	1.49e-45	155	393
AT1G23410.1	Vitvi05_01chr14g11410_t001_CDS1.prot	98.684	75	76	1	0	0	75	98.68	1	76	157	48	48	457	532	539	6.35e-45	154	389
AT1G23410.1	Vitvi05_01chr14g11450_t001_CDS1.prot	98.701	76	77	1	0	0	77	100	1	77	157	49	49	305	381	384	5.45e-47	156	395
AT1G23410.1	Vitvi05_01chr16g21420_t001_CDS1.prot	100	76	76	0	0	0	76	100	1	76	157	48	48	1	76	129	1.66e-49	155	392
AT1G23410.1	Vitvi05_01chr19g07460_t001_CDS1.prot	100	76	76	0	0	0	76	100	1	76	157	48	48	327	402	404	1.6e-46	155	393
AT1G23410.1	Vitvi05_01chr19g07510_t001_CDS1.prot	100	76	76	0	0	0	76	100	1	76	157	48	48	381	456	458	3.57e-46	156	394
AT1G23420.2	Vitvi05_01chr01g10820_t001_CDS1.prot	68.508	124	181	47	5	10	144	79.56	40	220	263	69	69	2	172	177	1.14e-79	238	606
AT1G23440.1	Vitvi05_01chr01g10880_t001_CDS1.prot	72.936	159	218	59	0	0	187	85.78	1	218	218	100	100	1	218	218	1.17e-122	346	888
AT1G23450.1	Vitvi05_01chr01g10890_t001_CDS1.prot	52.239	175	335	160	0	0	235	70.15	36	370	380	88	88	35	369	668	9.62e-106	325	833
AT1G23460.2	Vitvi05_01chr01g10900_t001_CDS1.prot	70.872	309	436	124	2	3	368	84.4	2	436	437	99	99	24	457	463	0	627	1617
AT1G23490.1	Vitvi05_01chr01g11020_t001_CDS1.prot	97.802	178	182	4	0	0	180	98.9	1	182	182	100	100	1	182	182	6.44e-133	369	947
AT1G23490.1	Vitvi05_01chr05g03690_t001_CDS1.prot	98.889	178	180	2	0	0	178	98.89	1	180	182	99	99	91	270	876	1.42e-124	371	952
AT1G23490.1	Vitvi05_01chr07g07150_t001_CDS1.prot	98.343	178	181	3	0	0	178	98.34	1	181	182	99	99	1	181	186	2.79e-133	370	950
AT1G23490.1	Vitvi05_01chr14g00860_t001_CDS1.prot	98.901	180	182	2	0	0	180	98.9	1	182	182	100	100	411	592	592	9.49e-129	374	959
AT1G23490.1	Vitvi05_01chr14g26510_t001_CDS1.prot	97.238	176	181	5	0	0	179	98.9	1	181	182	99	99	1	181	210	3.71e-132	368	945
AT1G23530.1	Vitvi05_01chr01g11220_t001_CDS1.prot	43.59	51	117	37	5	29	65	55.56	10	126	190	62	62	6	93	120	4.7e-20	81.3	199
AT1G23540.1	Vitvi05_01chr01g11270_t001_CDS1.prot	61.992	305	492	146	7	41	373	75.81	257	718	721	64	64	269	749	750	0	603	1554
AT1G23540.1	Vitvi05_01chr14g18850_t001_CDS1.prot	69.846	227	325	98	0	0	276	84.92	359	683	721	45	45	369	693	718	2.32e-169	503	1296
AT1G23550.1	Vitvi05_01chr01g11280_t001_CDS1.prot	46.071	129	280	145	3	6	188	67.14	45	322	324	86	86	45	320	326	5.23e-85	259	661
AT1G23710.1	Vitvi05_01chr01g11310_t001_CDS1.prot	49.597	123	248	95	7	30	152	61.29	64	296	296	79	79	108	340	340	7.25e-63	201	512
AT1G23710.1	Vitvi05_01chr15g16450_t001_CDS1.prot	53.571	30	56	25	1	1	36	64.29	144	199	296	19	19	9	63	125	7.66e-12	61.6	148
AT1G23730.1	Vitvi05_01chr01g11340_t001_CDS1.prot	66.798	169	253	83	1	1	206	81.42	1	253	259	98	98	22	273	278	2.35e-126	360	923
AT1G23740.1	Vitvi05_01chr01g11370_t001_CDS1.prot	71.576	277	387	101	2	9	320	82.69	1	387	387	100	100	1	378	378	0	508	1309
AT1G23740.1	Vitvi05_01chr14g06150_t001_CDS1.prot	66.667	44	66	22	0	0	53	80.3	163	228	387	17	17	10	75	92	6.36e-24	94.7	234
AT1G23740.1	Vitvi05_01chr14g06430_t001_CDS1.prot	64.789	46	71	25	0	0	56	78.87	160	230	387	18	18	98	168	183	4.32e-24	98.2	243
AT1G23750.1	Vitvi05_01chr01g11460_t001_CDS1.prot	81.752	112	137	24	1	1	128	93.43	1	137	138	99	99	1	136	138	7.71e-84	241	616
AT1G23750.1	Vitvi05_01chr14g26810_t001_CDS1.prot	80.292	110	137	26	1	1	125	91.24	1	137	138	99	99	1	136	138	7.49e-81	234	596
AT1G23760.1	Vitvi05_01chr01g11490_t001_CDS1.prot	64.96	406	625	211	3	8	488	78.08	6	623	623	99	99	11	634	634	0	838	2165
AT1G23770.1	Vitvi05_01chr03g11180_t001_CDS1.prot	42.857	138	322	147	10	37	191	59.32	19	310	351	83	83	196	510	564	1.24e-59	201	511
AT1G23780.1	Vitvi05_01chr03g11180_t001_CDS1.prot	35.839	205	572	258	21	109	284	49.65	1	474	476	99	99	1	561	564	1.57e-67	226	576
AT1G23790.1	Vitvi05_01chr01g11720_t001_CDS1.prot	53.213	323	607	182	18	102	397	65.4	1	519	519	100	100	1	593	593	0	558	1438
AT1G23800.1	Vitvi05_01chr01g11950_t001_CDS1.prot	76.667	322	420	81	2	17	369	87.86	116	535	535	79	79	222	624	624	0	684	1766
AT1G23800.1	Vitvi05_01chr01g11970_t001_CDS1.prot	79.249	401	506	104	1	1	452	89.33	30	535	535	95	95	35	539	539	0	854	2206
AT1G23800.1	Vitvi05_01chr14g27040_t001_CDS1.prot	76.866	412	536	123	1	1	469	87.5	1	535	535	100	100	1	536	536	0	870	2248
AT1G23800.1	Vitvi05_01chr17g11850_t001_CDS1.prot	78.077	406	520	108	3	6	464	89.23	22	535	535	96	96	20	539	539	0	877	2265
AT1G23820.2	Vitvi05_01chr01g11990_t001_CDS1.prot	86.475	211	244	33	0	0	230	94.26	72	315	328	74	74	5	248	314	2.53e-160	450	1157
AT1G23830.1	Vitvi05_01chr01g12000_t001_CDS1.prot	36.552	53	145	79	5	13	83	57.24	193	333	346	41	41	39	174	187	2.15e-20	87.4	215
AT1G23850.1	Vitvi05_01chr01g12000_t001_CDS1.prot	31.852	43	135	77	3	15	76	56.3	220	350	355	37	37	62	185	187	6.81e-18	80.9	198
AT1G23850.1	Vitvi05_01chr02g09340_t001_CDS1.prot	32.493	116	357	185	11	56	172	48.18	1	351	355	99	99	1	307	320	1.85e-39	142	358
AT1G23870.1	Vitvi05_01chr01g12100_t001_CDS1.prot	76.443	649	849	193	3	7	741	87.28	1	848	868	98	98	1	843	861	0	1379	3570
AT1G23870.1	Vitvi05_01chr17g11790_t001_CDS1.prot	73.041	634	868	225	5	9	745	85.83	1	866	868	99	99	1	861	863	0	1350	3494
AT1G23880.1	Vitvi05_01chr14g09900_t001_CDS1.prot	71.429	30	42	12	0	0	34	80.95	239	280	546	8	8	21	62	66	4.95e-14	67	162
AT1G23880.1	Vitvi05_01chr14g10160_t001_CDS1.prot	71.429	30	42	12	0	0	34	80.95	239	280	546	8	8	10	51	55	3.73e-14	67	162
AT1G23890.1	Vitvi05_01chr01g12190_t001_CDS1.prot	51.685	138	267	122	4	7	180	67.42	1	261	262	99	99	1	266	458	1.85e-84	259	662
AT1G23900.2	Vitvi05_01chr01g12170_t001_CDS1.prot	77.159	679	880	197	2	4	758	86.14	1	877	877	100	100	1	879	879	0	1351	3496
AT1G23980.1	Vitvi05_01chr01g12160_t001_CDS1.prot	56.891	194	341	101	9	46	229	67.16	31	333	370	82	82	49	381	404	2.88e-108	323	827
AT1G24020.2	Vitvi05_01chr01g12490_t001_CDS1.prot	56.494	87	154	67	0	0	117	75.97	3	156	156	99	99	1	154	154	1.75e-60	184	466
AT1G24030.1	Vitvi05_01chr01g12500_t001_CDS1.prot	76.648	279	364	69	4	16	321	88.19	1	363	376	97	97	1	349	354	0	573	1477
AT1G24040.1	Vitvi05_01chr01g12520_t001_CDS1.prot	64.583	155	240	78	3	7	187	77.92	75	313	320	75	75	74	307	310	1.17e-108	318	816
AT1G24050.1	Vitvi05_01chr01g12740_t001_CDS1.prot	54.167	65	120	49	2	6	85	70.83	16	135	189	63	63	6	119	219	1.6e-36	126	317
AT1G24090.1	Vitvi05_01chr01g12630_t001_CDS1.prot	50.404	187	371	155	6	29	247	66.58	1	351	354	99	99	84	445	450	1.44e-115	342	878
AT1G24095.2	Vitvi05_01chr01g12620_t001_CDS1.prot	77.622	111	143	32	0	0	128	89.51	5	147	148	97	97	70	212	217	8.21e-83	242	618
AT1G24100.1	Vitvi05_01chr01g12560_t001_CDS1.prot	52.62	241	458	210	5	7	324	70.74	2	458	461	99	99	45	496	507	8.36e-164	472	1214
AT1G24100.1	Vitvi05_01chr05g26000_t001_CDS1.prot	49.778	112	225	112	1	1	164	72.89	234	458	461	49	49	128	351	378	8e-75	239	610
AT1G24110.1	Vitvi05_01chr01g12900_t001_CDS1.prot	61.489	190	309	116	2	3	235	76.05	19	325	327	94	94	33	340	343	1.14e-141	404	1037
AT1G24120.1	Vitvi05_01chr01g12910_t001_CDS1.prot	72.603	318	438	90	3	30	367	83.79	1	437	437	100	100	1	409	409	0	660	1702
AT1G24130.1	Vitvi05_01chr01g12970_t001_CDS1.prot	58.73	259	441	144	12	38	325	73.7	1	416	416	100	100	1	428	428	1.53e-169	481	1239
AT1G24140.1	Vitvi05_01chr01g12990_t001_CDS1.prot	54.416	191	351	146	6	14	246	70.09	4	354	385	91	91	15	351	374	5.93e-128	372	956
AT1G24150.2	Vitvi05_01chr01g13110_t001_CDS1.prot	46.701	269	576	233	15	74	340	59.03	1	519	531	98	98	1	559	817	1.99e-121	375	964
AT1G24160.1	Vitvi05_01chr01g13120_t001_CDS1.prot	37.217	214	575	252	19	109	292	50.78	1	538	541	99	99	1	503	514	3.67e-75	247	630
AT1G24170.1	Vitvi05_01chr01g13140_t001_CDS1.prot	70.876	275	388	99	4	14	309	79.64	7	393	394	98	98	11	385	387	0	559	1441
AT1G24180.1	Vitvi05_01chr01g13150_t001_CDS1.prot	75	84	112	28	0	0	100	89.29	283	394	394	28	28	732	843	843	2e-50	181	460
AT1G24190.2	Vitvi05_01chr01g13190_t001_CDS1.prot	58.227	821	1410	472	28	117	992	70.35	1	1309	1327	99	99	32	1425	1452	0	1480	3832
AT1G24190.2	Vitvi05_01chr15g02700_t001_CDS1.prot	76.389	110	144	34	0	0	125	86.81	412	555	1327	11	11	2	145	146	4.16e-71	234	596
AT1G24200.1	Vitvi05_01chr01g13190_t001_CDS1.prot	67.073	110	164	50	2	4	127	77.44	1	161	197	82	82	32	194	1452	7.09e-66	219	557
AT1G24260.1	Vitvi05_01chr01g23240_t001_CDS1.prot	79.268	195	246	45	5	6	207	84.15	1	244	251	97	97	1	242	243	6.13e-131	369	948
AT1G24260.1	Vitvi05_01chr17g07180_t001_CDS1.prot	96.61	57	59	2	0	0	59	100	1	59	251	24	24	1	59	301	2.19e-33	122	307
AT1G24265.1	Vitvi05_01chr01g23280_t001_CDS1.prot	61.111	55	90	35	0	0	71	78.89	1	90	349	94	26	1	90	1031	6.01e-29	118	295
AT1G24265.1	Vitvi05_01chr01g23280_t001_CDS1.prot	39.269	86	219	113	8	20	115	52.51	147	349	349	94	58	817	1031	1031	9.19e-19	87.8	216
AT1G24265.1	Vitvi05_01chr01g23280_t001_CDS1.prot	69.444	25	36	11	0	0	31	86.11	110	145	349	94	10	553	588	1031	1.78e-11	65.5	158
AT1G24267.1	Vitvi05_01chr01g23280_t001_CDS1.prot	63.333	57	90	33	0	0	73	81.11	1	90	344	90	26	1	90	1031	4.09e-30	121	303
AT1G24267.1	Vitvi05_01chr01g23280_t001_CDS1.prot	40.58	84	207	99	7	24	106	51.21	147	330	344	90	53	817	1022	1031	2.73e-21	95.1	235
AT1G24267.1	Vitvi05_01chr01g23280_t001_CDS1.prot	65.789	25	38	13	0	0	33	86.84	110	147	344	90	11	553	590	1031	4.57e-12	67.4	163
AT1G24270.1	Vitvi05_01chr01g23340_t001_CDS1.prot	48.485	80	165	51	4	34	96	58.18	55	190	207	66	66	1	160	268	3.34e-32	117	293
AT1G24270.1	Vitvi05_01chr17g01260_t001_CDS1.prot	51.049	73	143	53	4	17	91	63.64	55	188	207	65	65	1	135	231	2.34e-33	119	298
AT1G24290.1	Vitvi05_01chr03g19770_t001_CDS1.prot	65.827	366	556	129	9	61	417	75	2	508	526	96	96	4	547	549	0	702	1811
AT1G24300.2	Vitvi05_01chr01g23630_t001_CDS1.prot	37.888	635	1676	796	52	245	885	52.8	1	1489	1491	99	99	1	1618	1619	0	801	2068
AT1G24300.2	Vitvi05_01chr14g22820_t001_CDS1.prot	50	195	390	146	10	49	256	65.64	1	346	1491	23	23	1	385	1646	2.71e-90	324	831
AT1G24300.2	Vitvi05_01chr18g14180_t001_CDS1.prot	62.5	40	64	24	0	0	48	75	474	537	1491	4	4	585	648	1837	1.29e-18	92.8	229
AT1G24310.1	Vitvi05_01chr01g22370_t001_CDS1.prot	71.274	263	369	89	5	17	302	81.84	8	376	378	98	98	18	369	372	4.64e-178	499	1285
AT1G24320.1	Vitvi05_01chr01g22360_t001_CDS1.prot	64.607	502	777	272	2	3	617	79.41	10	786	790	98	98	74	847	851	0	1055	2729
AT1G24330.2	Vitvi05_01chr01g21500_t001_CDS1.prot	68.274	538	788	227	10	23	629	79.82	1	771	772	99	99	1	782	784	0	1064	2751
AT1G24340.1	Vitvi05_01chr01g21090_t001_CDS1.prot	69.086	476	689	205	4	8	569	82.58	21	706	710	97	97	11	694	709	0	995	2572
AT1G24350.1	Vitvi05_01chr01g21100_t001_CDS1.prot	79.167	114	144	30	0	0	127	88.19	19	162	169	85	85	23	166	174	5.82e-83	242	617
AT1G24360.1	Vitvi05_01chr01g21230_t001_CDS1.prot	69.408	211	304	88	1	5	249	81.91	22	320	320	93	93	28	331	331	1.67e-153	433	1113
AT1G24360.1	Vitvi05_01chr17g02130_t001_CDS1.prot	78.082	171	219	48	0	0	200	91.32	102	320	320	68	68	113	331	331	7.39e-125	360	925
AT1G24400.1	Vitvi05_01chr01g21000_t001_CDS1.prot	73.684	322	437	115	0	0	377	86.27	6	442	442	99	99	1	437	437	0	691	1783
AT1G24400.1	Vitvi05_01chr01g21020_t001_CDS1.prot	77.855	334	429	95	0	0	378	88.11	14	442	442	97	97	10	438	438	0	686	1770
AT1G24400.1	Vitvi05_01chr01g21180_t001_CDS1.prot	75.227	331	440	109	0	0	379	86.14	1	440	442	99	99	170	609	644	0	684	1765
AT1G24400.1	Vitvi05_01chr01g21200_t001_CDS1.prot	76.659	335	437	102	0	0	377	86.27	6	442	442	99	99	3	439	439	0	684	1766
AT1G24420.1	Vitvi05_01chr01g20700_t001_CDS1.prot	44.068	26	59	33	0	0	35	59.32	136	194	437	14	14	23	81	101	9.32e-11	58.5	140
AT1G24430.1	Vitvi05_01chr01g20670_t001_CDS1.prot	46.636	201	431	217	8	13	278	64.5	3	425	436	97	97	4	429	432	4.04e-132	387	994
AT1G24430.1	Vitvi05_01chr01g20700_t001_CDS1.prot	42.857	42	98	55	1	1	64	65.31	112	209	436	22	22	3	99	101	1.27e-24	97.4	241
AT1G24430.1	Vitvi05_01chr09g13520_t001_CDS1.prot	40.845	29	71	41	1	1	48	67.61	355	425	436	16	16	30	99	100	5.67e-16	73.2	178
AT1G24440.1	Vitvi05_01chr01g20520_t001_CDS1.prot	67.323	171	254	79	2	4	207	81.5	1	252	252	100	100	4	255	255	8.64e-124	352	903
AT1G24450.1	Vitvi05_01chr17g11780_t001_CDS1.prot	58.011	105	181	71	2	5	128	70.72	5	185	192	94	94	18	193	199	9.57e-66	200	509
AT1G24460.2	Vitvi05_01chr01g20500_t001_CDS1.prot	38.466	717	1864	892	29	255	1066	57.19	42	1733	1733	98	98	85	1865	1865	0	1051	2717
AT1G24480.1	Vitvi05_01chr01g08960_t001_CDS1.prot	71.967	172	239	54	4	13	202	84.52	5	231	240	95	95	6	243	249	1.96e-122	348	892
AT1G24480.1	Vitvi05_01chr17g14420_t001_CDS1.prot	73.953	159	215	52	2	4	183	85.12	18	228	240	88	88	30	244	253	9.98e-113	323	828
AT1G24490.1	Vitvi05_01chr01g08980_t001_CDS1.prot	66.903	283	423	109	7	31	330	78.01	1	414	500	83	83	1	401	540	0	547	1410
AT1G24510.2	Vitvi05_01chr01g09030_t001_CDS1.prot	91.087	419	460	41	0	0	448	97.39	1	460	460	100	100	77	536	536	0	877	2267
AT1G24510.2	Vitvi05_01chr12g00990_t001_CDS1.prot	90	414	460	46	0	0	442	96.09	1	460	460	100	100	77	536	536	0	863	2231
AT1G24530.1	Vitvi05_01chr01g09220_t001_CDS1.prot	61.538	248	403	143	2	12	298	73.95	6	406	419	96	96	30	422	433	7.34e-173	490	1262
AT1G24540.1	Vitvi05_01chr01g09280_t001_CDS1.prot	60.269	314	521	200	3	7	408	78.31	3	520	523	99	99	5	521	527	0	676	1744
AT1G24540.1	Vitvi05_01chr03g17990_t001_CDS1.prot	59.923	311	519	199	4	9	413	79.58	3	520	523	99	99	5	515	522	0	672	1733
AT1G24560.1	Vitvi05_01chr01g09340_t001_CDS1.prot	61.151	425	695	244	6	26	557	80.14	6	679	679	99	99	8	697	697	0	785	2027
